# of variables,1,Sweep points,121,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
2.750000E-1,6.000000E+0,0.000000E+0,3.824801E-3,2.225121E-9,-3.826153E-3,3.022617E+0,6.374669E-2,3.708535E-8,1.385937E-2,4.329203E+0
3.000000E-1,6.000000E+0,0.000000E+0,4.171781E-3,2.212187E-9,-4.173147E-3,3.134345E+0,6.952969E-2,3.686979E-8,1.387919E-2,4.323018E+0
3.250000E-1,6.000000E+0,0.000000E+0,4.513724E-3,2.199131E-9,-4.515099E-3,3.245047E+0,7.522873E-2,3.665219E-8,1.367770E-2,4.386702E+0
3.500000E-1,6.000000E+0,0.000000E+0,4.859908E-3,2.187535E-9,-4.861291E-3,3.356747E+0,8.099847E-2,3.645891E-8,1.384739E-2,4.332947E+0
3.750000E-1,6.000000E+0,0.000000E+0,5.205180E-3,2.175331E-9,-5.206566E-3,3.468506E+0,8.675299E-2,3.625552E-8,1.381084E-2,4.344413E+0
4.000000E-1,6.000000E+0,0.000000E+0,5.550302E-3,2.162628E-9,-5.551687E-3,3.579412E+0,9.250503E-2,3.604380E-8,1.380490E-2,4.346282E+0
4.250000E-1,6.000000E+0,0.000000E+0,5.895179E-3,2.149804E-9,-5.896606E-3,3.689122E+0,9.825299E-2,3.583006E-8,1.379509E-2,4.349375E+0
4.500000E-1,6.000000E+0,0.000000E+0,6.238782E-3,2.136991E-9,-6.240244E-3,3.800815E+0,1.039797E-1,3.561652E-8,1.374412E-2,4.365502E+0
4.750000E-1,6.000000E+0,0.000000E+0,6.577587E-3,2.124142E-9,-6.579084E-3,3.912486E+0,1.096264E-1,3.540236E-8,1.355218E-2,4.427333E+0
5.000000E-1,6.000000E+0,0.000000E+0,6.921447E-3,2.111566E-9,-6.922959E-3,4.022227E+0,1.153575E-1,3.519277E-8,1.375442E-2,4.362233E+0
5.250000E-1,6.000000E+0,0.000000E+0,7.263080E-3,2.099060E-9,-7.264639E-3,4.132892E+0,1.210513E-1,3.498433E-8,1.366530E-2,4.390684E+0
5.500000E-1,6.000000E+0,0.000000E+0,7.604341E-3,2.086493E-9,-7.605968E-3,4.243624E+0,1.267390E-1,3.477488E-8,1.365047E-2,4.395453E+0
5.750000E-1,6.000000E+0,0.000000E+0,7.945280E-3,2.073295E-9,-7.946925E-3,4.354328E+0,1.324213E-1,3.455492E-8,1.363752E-2,4.399626E+0
6.000000E-1,6.000000E+0,0.000000E+0,8.285846E-3,2.061267E-9,-8.287511E-3,4.466027E+0,1.380974E-1,3.435445E-8,1.362264E-2,4.404432E+0
6.250000E-1,6.000000E+0,0.000000E+0,8.619809E-3,2.049830E-9,-8.621485E-3,4.576724E+0,1.436635E-1,3.416383E-8,1.335852E-2,4.491516E+0
6.500000E-1,6.000000E+0,0.000000E+0,8.957928E-3,2.037625E-9,-8.959604E-3,4.686434E+0,1.492988E-1,3.396042E-8,1.352478E-2,4.436302E+0
6.750000E-1,6.000000E+0,0.000000E+0,9.295497E-3,2.026368E-9,-9.297215E-3,4.799129E+0,1.549250E-1,3.377281E-8,1.350276E-2,4.443535E+0
7.000000E-1,6.000000E+0,0.000000E+0,9.631115E-3,2.015210E-9,-9.632885E-3,4.914821E+0,1.605186E-1,3.358684E-8,1.342472E-2,4.469368E+0
7.250000E-1,6.000000E+0,0.000000E+0,9.966950E-3,2.003714E-9,-9.968705E-3,5.026520E+0,1.661158E-1,3.339523E-8,1.343340E-2,4.466480E+0
7.500000E-1,6.000000E+0,0.000000E+0,1.029985E-2,1.992663E-9,-1.030331E-2,5.236309E+0,1.716642E-1,3.321105E-8,1.331598E-2,4.505866E+0
7.750000E-1,6.000000E+0,0.000000E+0,1.062927E-2,1.984404E-9,-1.063261E-2,5.347210E+0,1.771546E-1,3.307341E-8,1.317695E-2,4.553407E+0
8.000000E-1,6.000000E+0,0.000000E+0,1.096224E-2,1.973902E-9,-1.096572E-2,5.457273E+0,1.827039E-1,3.289837E-8,1.331851E-2,4.505009E+0
8.250000E-1,6.000000E+0,0.000000E+0,1.129452E-2,1.962392E-9,-1.129803E-2,5.568232E+0,1.882420E-1,3.270654E-8,1.329139E-2,4.514201E+0
8.500000E-1,6.000000E+0,0.000000E+0,1.162502E-2,1.952043E-9,-1.162854E-2,5.680286E+0,1.937503E-1,3.253404E-8,1.321983E-2,4.538638E+0
8.750000E-1,6.000000E+0,0.000000E+0,1.195397E-2,1.941250E-9,-1.195756E-2,5.791491E+0,1.992329E-1,3.235417E-8,1.315832E-2,4.559852E+0
9.000000E-1,6.000000E+0,0.000000E+0,1.228225E-2,1.930244E-9,-1.228577E-2,5.902080E+0,2.047042E-1,3.217073E-8,1.313113E-2,4.569296E+0
9.250000E-1,6.000000E+0,0.000000E+0,1.260514E-2,1.921225E-9,-1.260872E-2,6.013125E+0,2.100857E-1,3.202041E-8,1.291562E-2,4.645538E+0
9.500000E-1,6.000000E+0,0.000000E+0,1.293131E-2,1.911049E-9,-1.293492E-2,6.124099E+0,2.155219E-1,3.185081E-8,1.304675E-2,4.598847E+0
9.750000E-1,6.000000E+0,0.000000E+0,1.325611E-2,1.901255E-9,-1.325964E-2,6.236831E+0,2.209352E-1,3.168758E-8,1.299191E-2,4.618258E+0
1.000000E+0,6.000000E+0,0.000000E+0,1.357992E-2,1.890078E-9,-1.358353E-2,6.346839E+0,2.263320E-1,3.150129E-8,1.295231E-2,4.632377E+0
1.025000E+0,6.000000E+0,0.000000E+0,1.390165E-2,1.881412E-9,-1.390527E-2,6.456826E+0,2.316942E-1,3.135687E-8,1.286935E-2,4.662240E+0
1.050000E+0,6.000000E+0,0.000000E+0,1.422299E-2,1.871837E-9,-1.422662E-2,6.566566E+0,2.370499E-1,3.119729E-8,1.285363E-2,4.667942E+0
1.075000E+0,6.000000E+0,0.000000E+0,1.454327E-2,1.863137E-9,-1.454696E-2,6.679296E+0,2.423879E-1,3.105229E-8,1.281120E-2,4.683402E+0
1.100000E+0,6.000000E+0,0.000000E+0,1.485755E-2,1.853515E-9,-1.486123E-2,6.794025E+0,2.476259E-1,3.089191E-8,1.257133E-2,4.772766E+0
1.125000E+0,6.000000E+0,0.000000E+0,1.517473E-2,1.844803E-9,-1.517845E-2,6.905979E+0,2.529122E-1,3.074672E-8,1.268718E-2,4.729182E+0
1.150000E+0,6.000000E+0,0.000000E+0,1.549088E-2,1.835139E-9,-1.549457E-2,7.016846E+0,2.581813E-1,3.058565E-8,1.264572E-2,4.744688E+0
1.175000E+0,6.000000E+0,0.000000E+0,1.580482E-2,1.827790E-9,-1.580864E-2,7.127250E+0,2.634136E-1,3.046316E-8,1.255754E-2,4.778004E+0
1.200000E+0,6.000000E+0,0.000000E+0,1.611835E-2,1.818310E-9,-1.612216E-2,7.237951E+0,2.686391E-1,3.030517E-8,1.254126E-2,4.784207E+0
1.225000E+0,6.000000E+0,0.000000E+0,1.642981E-2,1.810168E-9,-1.643362E-2,7.365733E+0,2.738301E-1,3.016947E-8,1.245834E-2,4.816051E+0
1.250000E+0,6.000000E+0,0.000000E+0,1.673712E-2,1.801829E-9,-1.674097E-2,7.478488E+0,2.789519E-1,3.003049E-8,1.229241E-2,4.881059E+0
1.275000E+0,6.000000E+0,0.000000E+0,1.704558E-2,1.793405E-9,-1.704947E-2,7.588560E+0,2.840930E-1,2.989008E-8,1.233861E-2,4.862785E+0
1.300000E+0,6.000000E+0,0.000000E+0,1.735276E-2,1.785384E-9,-1.735666E-2,7.701629E+0,2.892127E-1,2.975641E-8,1.228712E-2,4.883160E+0
1.325000E+0,6.000000E+0,0.000000E+0,1.765943E-2,1.777503E-9,-1.766331E-2,7.812810E+0,2.943238E-1,2.962506E-8,1.226664E-2,4.891317E+0
1.350000E+0,6.000000E+0,0.000000E+0,1.796407E-2,1.769371E-9,-1.796794E-2,7.924991E+0,2.994011E-1,2.948952E-8,1.218557E-2,4.923855E+0
1.375000E+0,6.000000E+0,0.000000E+0,1.826739E-2,1.760988E-9,-1.827135E-2,8.035725E+0,3.044566E-1,2.934980E-8,1.213312E-2,4.945141E+0
1.400000E+0,6.000000E+0,0.000000E+0,1.856548E-2,1.754171E-9,-1.856946E-2,8.146432E+0,3.094246E-1,2.923618E-8,1.192331E-2,5.032158E+0
1.425000E+0,6.000000E+0,0.000000E+0,1.886479E-2,1.747711E-9,-1.886879E-2,8.258258E+0,3.144131E-1,2.912851E-8,1.197241E-2,5.011521E+0
1.450000E+0,6.000000E+0,0.000000E+0,1.916332E-2,1.740028E-9,-1.916728E-2,8.368989E+0,3.193887E-1,2.900046E-8,1.194149E-2,5.024498E+0
1.475000E+0,6.000000E+0,0.000000E+0,1.946121E-2,1.732962E-9,-1.946524E-2,8.480749E+0,3.243536E-1,2.888270E-8,1.191564E-2,5.035399E+0
1.500000E+0,6.000000E+0,0.000000E+0,1.975658E-2,1.726713E-9,-1.976062E-2,8.592479E+0,3.292763E-1,2.877855E-8,1.181461E-2,5.078458E+0
1.525000E+0,6.000000E+0,0.000000E+0,2.004979E-2,1.719819E-9,-2.005385E-2,8.703469E+0,3.341631E-1,2.866365E-8,1.172826E-2,5.115850E+0
1.550000E+0,6.000000E+0,0.000000E+0,2.033796E-2,1.713831E-9,-2.034205E-2,8.815281E+0,3.389661E-1,2.856386E-8,1.152709E-2,5.205129E+0
1.575000E+0,6.000000E+0,0.000000E+0,2.062745E-2,1.708701E-9,-2.063153E-2,8.926986E+0,3.437909E-1,2.847834E-8,1.157954E-2,5.181551E+0
1.600000E+0,6.000000E+0,0.000000E+0,2.091645E-2,1.701789E-9,-2.092067E-2,9.038715E+0,3.486075E-1,2.836315E-8,1.155995E-2,5.190335E+0
1.625000E+0,6.000000E+0,0.000000E+0,2.120434E-2,1.695417E-9,-2.120845E-2,9.149415E+0,3.534057E-1,2.825695E-8,1.151562E-2,5.210316E+0
1.650000E+0,6.000000E+0,0.000000E+0,2.149078E-2,1.688387E-9,-2.149490E-2,9.260118E+0,3.581796E-1,2.813979E-8,1.145743E-2,5.236777E+0
1.675000E+0,6.000000E+0,0.000000E+0,2.177572E-2,1.682489E-9,-2.177992E-2,9.370819E+0,3.629287E-1,2.804148E-8,1.139782E-2,5.264163E+0
1.700000E+0,6.000000E+0,0.000000E+0,2.205454E-2,1.676586E-9,-2.205874E-2,9.481526E+0,3.675757E-1,2.794309E-8,1.115277E-2,5.379827E+0
1.725000E+0,6.000000E+0,0.000000E+0,2.233537E-2,1.672232E-9,-2.233962E-2,9.594224E+0,3.722562E-1,2.787054E-8,1.123331E-2,5.341255E+0
1.750000E+0,6.000000E+0,0.000000E+0,2.261455E-2,1.664797E-9,-2.261879E-2,9.704891E+0,3.769092E-1,2.774662E-8,1.116708E-2,5.372936E+0
1.775000E+0,6.000000E+0,0.000000E+0,2.289310E-2,1.659625E-9,-2.289733E-2,9.815594E+0,3.815516E-1,2.766041E-8,1.114175E-2,5.385152E+0
1.800000E+0,6.000000E+0,0.000000E+0,2.316935E-2,1.653135E-9,-2.317358E-2,9.927294E+0,3.861559E-1,2.755225E-8,1.105025E-2,5.429739E+0
1.825000E+0,6.000000E+0,0.000000E+0,2.344279E-2,1.647837E-9,-2.344709E-2,-4.996097E+1,3.907132E-1,2.746395E-8,1.093768E-2,5.485626E+0
1.850000E+0,6.000000E+0,0.000000E+0,2.371267E-2,1.643946E-9,-2.371694E-2,-4.984931E+1,3.952112E-1,2.739910E-8,1.079507E-2,5.558092E+0
1.875000E+0,6.000000E+0,0.000000E+0,2.398288E-2,1.638566E-9,-2.398726E-2,-4.973761E+1,3.997147E-1,2.730944E-8,1.080848E-2,5.551195E+0
1.900000E+0,6.000000E+0,0.000000E+0,2.425492E-2,1.633698E-9,-2.425928E-2,-4.962588E+1,4.042486E-1,2.722830E-8,1.088142E-2,5.513984E+0
1.925000E+0,6.000000E+0,0.000000E+0,2.452295E-2,1.629266E-9,-2.452734E-2,-4.951418E+1,4.087158E-1,2.715443E-8,1.072124E-2,5.596369E+0
1.950000E+0,6.000000E+0,0.000000E+0,2.478924E-2,1.623907E-9,-2.479360E-2,-4.940251E+1,4.131540E-1,2.706512E-8,1.065157E-2,5.632971E+0
1.975000E+0,6.000000E+0,0.000000E+0,2.505456E-2,1.618786E-9,-2.505894E-2,-4.929078E+1,4.175760E-1,2.697976E-8,1.061298E-2,5.653455E+0
2.000000E+0,6.000000E+0,0.000000E+0,2.531279E-2,1.615155E-9,-2.531719E-2,-4.918101E+1,4.218799E-1,2.691925E-8,1.032926E-2,5.808741E+0
2.025000E+0,6.000000E+0,0.000000E+0,2.557501E-2,1.609879E-9,-2.557941E-2,-4.906831E+1,4.262501E-1,2.683131E-8,1.048848E-2,5.720562E+0
2.050000E+0,6.000000E+0,0.000000E+0,2.583492E-2,1.604097E-9,-2.583928E-2,-4.895764E+1,4.305820E-1,2.673495E-8,1.039647E-2,5.771192E+0
2.075000E+0,6.000000E+0,0.000000E+0,2.609359E-2,1.599126E-9,-2.609801E-2,-4.884694E+1,4.348932E-1,2.665210E-8,1.034692E-2,5.798827E+0
2.100000E+0,6.000000E+0,0.000000E+0,2.635149E-2,1.595458E-9,-2.635591E-2,-4.873624E+1,4.391915E-1,2.659096E-8,1.031585E-2,5.816292E+0
2.125000E+0,6.000000E+0,0.000000E+0,2.660627E-2,1.590934E-9,-2.661067E-2,-4.862553E+1,4.434379E-1,2.651556E-8,1.019150E-2,5.887259E+0
2.150000E+0,6.000000E+0,0.000000E+0,2.686079E-2,1.585919E-9,-2.686521E-2,-4.851483E+1,4.476798E-1,2.643198E-8,1.018047E-2,5.893636E+0
2.175000E+0,6.000000E+0,0.000000E+0,2.710931E-2,1.581165E-9,-2.711372E-2,-4.840413E+1,4.518219E-1,2.635274E-8,9.941086E-3,6.035558E+0
2.200000E+0,6.000000E+0,0.000000E+0,2.735983E-2,1.577895E-9,-2.736422E-2,-4.829343E+1,4.559972E-1,2.629825E-8,1.002073E-2,5.987586E+0
2.225000E+0,6.000000E+0,0.000000E+0,2.760768E-2,1.573619E-9,-2.761216E-2,-4.818269E+1,4.601280E-1,2.622698E-8,9.913892E-3,6.052114E+0
2.250000E+0,6.000000E+0,0.000000E+0,2.785624E-2,1.568731E-9,-2.786074E-2,-4.807096E+1,4.642707E-1,2.614552E-8,9.942576E-3,6.034653E+0
2.275000E+0,6.000000E+0,0.000000E+0,2.810129E-2,1.564437E-9,-2.810580E-2,-4.796022E+1,4.683548E-1,2.607395E-8,9.801835E-3,6.121303E+0
2.300000E+0,6.000000E+0,0.000000E+0,2.834451E-2,1.560266E-9,-2.834909E-2,-4.784946E+1,4.724085E-1,2.600443E-8,9.728894E-3,6.167197E+0
2.325000E+0,6.000000E+0,0.000000E+0,2.858511E-2,1.555846E-9,-2.858968E-2,-4.773876E+1,4.764185E-1,2.593076E-8,9.623989E-3,6.234421E+0
2.350000E+0,6.000000E+0,0.000000E+0,2.882561E-2,1.552429E-9,-2.883014E-2,-4.762806E+1,4.804268E-1,2.587382E-8,9.619743E-3,6.237173E+0
2.375000E+0,6.000000E+0,0.000000E+0,2.906649E-2,1.549667E-9,-2.907107E-2,-4.751728E+1,4.844415E-1,2.582778E-8,9.635463E-3,6.226997E+0
2.400000E+0,6.000000E+0,0.000000E+0,2.930444E-2,1.546581E-9,-2.930906E-2,-4.740543E+1,4.884074E-1,2.577635E-8,9.518117E-3,6.303768E+0
2.425000E+0,6.000000E+0,0.000000E+0,2.954135E-2,1.542653E-9,-2.954600E-2,-4.729461E+1,4.923558E-1,2.571088E-8,9.476170E-3,6.331672E+0
2.450000E+0,6.000000E+0,0.000000E+0,2.977443E-2,1.539059E-9,-2.977917E-2,-4.718294E+1,4.962405E-1,2.565098E-8,9.323135E-3,6.435603E+0
2.475000E+0,6.000000E+0,0.000000E+0,3.000441E-2,1.534005E-9,-3.000906E-2,-4.707209E+1,5.000734E-1,2.556676E-8,9.199157E-3,6.522337E+0
2.500000E+0,6.000000E+0,0.000000E+0,3.023562E-2,1.529423E-9,-3.024039E-2,-4.696142E+1,5.039271E-1,2.549038E-8,9.248704E-3,6.487396E+0
2.525000E+0,6.000000E+0,0.000000E+0,3.046723E-2,1.524782E-9,-3.047195E-2,-4.685071E+1,5.077871E-1,2.541304E-8,9.264052E-3,6.476648E+0
2.550000E+0,6.000000E+0,0.000000E+0,3.069220E-2,1.521622E-9,-3.069695E-2,-4.673798E+1,5.115366E-1,2.536037E-8,8.998811E-3,6.667547E+0
2.575000E+0,6.000000E+0,0.000000E+0,3.091954E-2,1.518033E-9,-3.092430E-2,-4.662728E+1,5.153257E-1,2.530054E-8,9.093806E-3,6.597897E+0
2.600000E+0,6.000000E+0,0.000000E+0,3.114374E-2,1.513293E-9,-3.114851E-2,-4.651654E+1,5.190623E-1,2.522155E-8,8.967891E-3,6.690536E+0
2.625000E+0,6.000000E+0,0.000000E+0,3.136620E-2,1.508882E-9,-3.137103E-2,-4.640487E+1,5.227699E-1,2.514803E-8,8.898303E-3,6.742859E+0
2.650000E+0,6.000000E+0,0.000000E+0,3.158821E-2,1.504756E-9,-3.159302E-2,-4.629417E+1,5.264701E-1,2.507927E-8,8.880496E-3,6.756379E+0
2.675000E+0,6.000000E+0,0.000000E+0,3.180410E-2,1.498947E-9,-3.180892E-2,-4.618343E+1,5.300683E-1,2.498245E-8,8.635521E-3,6.948046E+0
2.700000E+0,6.000000E+0,0.000000E+0,3.202388E-2,1.494491E-9,-3.202872E-2,-4.607270E+1,5.337314E-1,2.490818E-8,8.791536E-3,6.824746E+0
2.725000E+0,6.000000E+0,0.000000E+0,3.224177E-2,1.491423E-9,-3.224664E-2,-4.596100E+1,5.373629E-1,2.485704E-8,8.715540E-3,6.884255E+0
2.750000E+0,6.000000E+0,0.000000E+0,3.245912E-2,1.487393E-9,-3.246399E-2,-4.585132E+1,5.409853E-1,2.478989E-8,8.693784E-3,6.901482E+0
2.775000E+0,6.000000E+0,0.000000E+0,3.267646E-2,1.482222E-9,-3.268132E-2,-4.573962E+1,5.446076E-1,2.470370E-8,8.693635E-3,6.901601E+0
2.800000E+0,6.000000E+0,0.000000E+0,3.289276E-2,1.479493E-9,-3.289760E-2,-4.562872E+1,5.482127E-1,2.465822E-8,8.652210E-3,6.934644E+0
2.825000E+0,6.000000E+0,0.000000E+0,3.311269E-2,1.476574E-9,-3.311750E-2,-4.551787E+1,5.518782E-1,2.460957E-8,8.797199E-3,6.820353E+0
2.850000E+0,6.000000E+0,0.000000E+0,3.332472E-2,1.472911E-9,-3.332962E-2,-4.540803E+1,5.554120E-1,2.454851E-8,8.480996E-3,7.074641E+0
2.875000E+0,6.000000E+0,0.000000E+0,3.353310E-2,1.470014E-9,-3.353810E-2,-4.529612E+1,5.588849E-1,2.450023E-8,8.335114E-3,7.198462E+0
2.900000E+0,6.000000E+0,0.000000E+0,3.374560E-2,1.468320E-9,-3.375060E-2,-4.518529E+1,5.624266E-1,2.447200E-8,8.500069E-3,7.058766E+0
2.925000E+0,6.000000E+0,0.000000E+0,3.394756E-2,1.466757E-9,-3.395251E-2,-4.507460E+1,5.657927E-1,2.444595E-8,8.078665E-3,7.426970E+0
2.950000E+0,6.000000E+0,0.000000E+0,3.414266E-2,1.463863E-9,-3.414766E-2,-4.496390E+1,5.690444E-1,2.439771E-8,7.803887E-3,7.688476E+0
2.975000E+0,6.000000E+0,0.000000E+0,3.443201E-2,1.459372E-9,-3.443699E-2,-4.485319E+1,5.738668E-1,2.432287E-8,1.157373E-2,5.184153E+0
3.000000E+0,6.000000E+0,0.000000E+0,3.475985E-2,1.458656E-9,-3.476486E-2,-4.474138E+1,5.793308E-1,2.431093E-8,1.311362E-2,4.575396E+0
