# of variables,1,Sweep points,121,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
4.000000E-1,6.000000E+0,0.000000E+0,6.827566E-3,1.702353E-6,-6.830697E-3,3.515331E+0,1.137928E-1,2.837255E-5,1.704296E-2,3.520515E+0
4.250000E-1,6.000000E+0,0.000000E+0,7.253287E-3,1.688730E-6,-7.256425E-3,3.627029E+0,1.208881E-1,2.814549E-5,1.702882E-2,3.523438E+0
4.500000E-1,6.000000E+0,0.000000E+0,7.678805E-3,1.677384E-6,-7.681985E-3,3.736734E+0,1.279801E-1,2.795641E-5,1.702074E-2,3.525111E+0
4.750000E-1,6.000000E+0,0.000000E+0,8.097946E-3,1.675134E-6,-8.101124E-3,3.847582E+0,1.349658E-1,2.791890E-5,1.676561E-2,3.578754E+0
5.000000E-1,6.000000E+0,0.000000E+0,8.523255E-3,1.660932E-6,-8.526481E-3,3.958290E+0,1.420542E-1,2.768220E-5,1.701236E-2,3.526848E+0
5.250000E-1,6.000000E+0,0.000000E+0,8.947608E-3,1.673356E-6,-8.950871E-3,4.076016E+0,1.491268E-1,2.788927E-5,1.697414E-2,3.534790E+0
5.500000E-1,6.000000E+0,0.000000E+0,9.370335E-3,1.633471E-6,-9.373617E-3,4.188881E+0,1.561723E-1,2.722452E-5,1.690909E-2,3.548387E+0
5.750000E-1,6.000000E+0,0.000000E+0,9.793530E-3,1.609342E-6,-9.796810E-3,4.301626E+0,1.632255E-1,2.682237E-5,1.692779E-2,3.544467E+0
6.000000E-1,6.000000E+0,0.000000E+0,1.021261E-2,1.625255E-6,-1.021757E-2,4.513646E+0,1.702102E-1,2.708759E-5,1.676328E-2,3.579251E+0
6.250000E-1,6.000000E+0,0.000000E+0,1.062896E-2,1.611067E-6,-1.063392E-2,4.624922E+0,1.771494E-1,2.685112E-5,1.665402E-2,3.602733E+0
6.500000E-1,6.000000E+0,0.000000E+0,1.104907E-2,1.627004E-6,-1.105405E-2,4.736324E+0,1.841511E-1,2.711673E-5,1.680423E-2,3.570530E+0
6.750000E-1,6.000000E+0,0.000000E+0,1.146805E-2,1.605822E-6,-1.147304E-2,4.847025E+0,1.911342E-1,2.676370E-5,1.675937E-2,3.580086E+0
7.000000E-1,6.000000E+0,0.000000E+0,1.188656E-2,1.603810E-6,-1.189152E-2,4.968771E+0,1.981094E-1,2.673016E-5,1.674034E-2,3.584157E+0
7.250000E-1,6.000000E+0,0.000000E+0,1.230516E-2,1.571190E-6,-1.231017E-2,5.081727E+0,2.050861E-1,2.618650E-5,1.674414E-2,3.583344E+0
7.500000E-1,6.000000E+0,0.000000E+0,1.272135E-2,1.560324E-6,-1.272634E-2,5.192429E+0,2.120225E-1,2.600541E-5,1.664732E-2,3.604184E+0
7.750000E-1,6.000000E+0,0.000000E+0,1.313192E-2,1.549573E-6,-1.313686E-2,5.303152E+0,2.188653E-1,2.582621E-5,1.642276E-2,3.653467E+0
8.000000E-1,6.000000E+0,0.000000E+0,1.354653E-2,1.548166E-6,-1.355162E-2,5.414830E+0,2.257754E-1,2.580277E-5,1.658440E-2,3.617859E+0
8.250000E-1,6.000000E+0,0.000000E+0,1.396034E-2,1.551648E-6,-1.396537E-2,5.525817E+0,2.326723E-1,2.586081E-5,1.655247E-2,3.624837E+0
8.500000E-1,6.000000E+0,0.000000E+0,1.437262E-2,1.562267E-6,-1.437768E-2,5.635521E+0,2.395437E-1,2.603779E-5,1.649141E-2,3.638257E+0
8.750000E-1,6.000000E+0,0.000000E+0,1.478390E-2,1.544567E-6,-1.478901E-2,5.750942E+0,2.463983E-1,2.574279E-5,1.645088E-2,3.647221E+0
9.000000E-1,6.000000E+0,0.000000E+0,1.519526E-2,1.539855E-6,-1.520035E-2,5.862641E+0,2.532544E-1,2.566425E-5,1.645468E-2,3.646379E+0
9.250000E-1,6.000000E+0,0.000000E+0,1.559930E-2,1.509190E-6,-1.560446E-2,5.973345E+0,2.599883E-1,2.515316E-5,1.616143E-2,3.712543E+0
9.500000E-1,6.000000E+0,0.000000E+0,1.600645E-2,1.506053E-6,-1.601161E-2,6.084050E+0,2.667741E-1,2.510089E-5,1.628589E-2,3.684171E+0
9.750000E-1,6.000000E+0,0.000000E+0,1.641412E-2,1.500340E-6,-1.641929E-2,6.193754E+0,2.735686E-1,2.500566E-5,1.630694E-2,3.679416E+0
1.000000E+0,6.000000E+0,0.000000E+0,1.681932E-2,1.498501E-6,-1.682454E-2,6.304471E+0,2.803220E-1,2.497502E-5,1.620814E-2,3.701843E+0
1.025000E+0,6.000000E+0,0.000000E+0,1.722205E-2,1.498085E-6,-1.722710E-2,6.416171E+0,2.870341E-1,2.496809E-5,1.610897E-2,3.724632E+0
1.050000E+0,6.000000E+0,0.000000E+0,1.762502E-2,1.477442E-6,-1.763028E-2,6.526872E+0,2.937504E-1,2.462403E-5,1.611903E-2,3.722308E+0
1.075000E+0,6.000000E+0,0.000000E+0,1.802614E-2,1.481071E-6,-1.803138E-2,6.637574E+0,3.004356E-1,2.468451E-5,1.604460E-2,3.739576E+0
1.100000E+0,6.000000E+0,0.000000E+0,1.842179E-2,1.485490E-6,-1.842712E-2,6.747278E+0,3.070299E-1,2.475816E-5,1.582623E-2,3.791176E+0
1.125000E+0,6.000000E+0,0.000000E+0,1.881913E-2,1.477014E-6,-1.882442E-2,6.860057E+0,3.136522E-1,2.461690E-5,1.589343E-2,3.775145E+0
1.150000E+0,6.000000E+0,0.000000E+0,1.921594E-2,1.460986E-6,-1.922131E-2,6.970759E+0,3.202657E-1,2.434977E-5,1.587249E-2,3.780124E+0
1.175000E+0,6.000000E+0,0.000000E+0,1.961126E-2,1.447732E-6,-1.961664E-2,7.080538E+0,3.268544E-1,2.412887E-5,1.581289E-2,3.794373E+0
1.200000E+0,6.000000E+0,0.000000E+0,2.000483E-2,1.455863E-6,-2.001022E-2,7.191240E+0,3.334139E-1,2.426438E-5,1.574278E-2,3.811271E+0
1.225000E+0,6.000000E+0,0.000000E+0,2.039621E-2,1.446450E-6,-2.040160E-2,7.302941E+0,3.399368E-1,2.410749E-5,1.565501E-2,3.832639E+0
1.250000E+0,6.000000E+0,0.000000E+0,2.078171E-2,1.429552E-6,-2.078707E-2,7.413865E+0,3.463618E-1,2.382586E-5,1.542002E-2,3.891046E+0
1.275000E+0,6.000000E+0,0.000000E+0,2.117022E-2,1.435097E-6,-2.117567E-2,7.524567E+0,3.528371E-1,2.391829E-5,1.554057E-2,3.860862E+0
1.300000E+0,6.000000E+0,0.000000E+0,2.155820E-2,1.431478E-6,-2.156365E-2,7.635397E+0,3.593033E-1,2.385797E-5,1.551911E-2,3.866201E+0
1.325000E+0,6.000000E+0,0.000000E+0,2.194389E-2,1.416330E-6,-2.194939E-2,7.761768E+0,3.657315E-1,2.360550E-5,1.542762E-2,3.889129E+0
1.350000E+0,6.000000E+0,0.000000E+0,2.232709E-2,1.404433E-6,-2.233261E-2,7.873467E+0,3.721182E-1,2.340722E-5,1.532793E-2,3.914423E+0
1.375000E+0,6.000000E+0,0.000000E+0,2.270844E-2,1.381873E-6,-2.271385E-2,7.984867E+0,3.784740E-1,2.303121E-5,1.525402E-2,3.933389E+0
1.400000E+0,6.000000E+0,0.000000E+0,2.308594E-2,1.382011E-6,-2.309144E-2,8.096002E+0,3.847657E-1,2.303352E-5,1.510002E-2,3.973505E+0
1.425000E+0,6.000000E+0,0.000000E+0,2.346617E-2,1.376891E-6,-2.347171E-2,8.207702E+0,3.911028E-1,2.294818E-5,1.520917E-2,3.944989E+0
1.450000E+0,6.000000E+0,0.000000E+0,2.384291E-2,1.388574E-6,-2.384844E-2,8.319402E+0,3.973818E-1,2.314289E-5,1.506947E-2,3.981560E+0
1.475000E+0,6.000000E+0,0.000000E+0,2.421757E-2,1.376823E-6,-2.422326E-2,8.430173E+0,4.036262E-1,2.294705E-5,1.498654E-2,4.003591E+0
1.500000E+0,6.000000E+0,0.000000E+0,2.458978E-2,1.369102E-6,-2.459534E-2,8.540857E+0,4.098296E-1,2.281837E-5,1.488827E-2,4.030018E+0
1.525000E+0,6.000000E+0,0.000000E+0,2.495986E-2,1.375705E-6,-2.496550E-2,8.651559E+0,4.159977E-1,2.292842E-5,1.480341E-2,4.053120E+0
1.550000E+0,6.000000E+0,0.000000E+0,2.532621E-2,1.350268E-6,-2.533188E-2,8.762286E+0,4.221034E-1,2.250447E-5,1.465373E-2,4.094521E+0
1.575000E+0,6.000000E+0,0.000000E+0,2.569417E-2,1.339458E-6,-2.569987E-2,8.872989E+0,4.282361E-1,2.232430E-5,1.471847E-2,4.076510E+0
1.600000E+0,6.000000E+0,0.000000E+0,2.605928E-2,1.328381E-6,-2.606498E-2,8.984717E+0,4.343214E-1,2.213969E-5,1.460463E-2,4.108287E+0
1.625000E+0,6.000000E+0,0.000000E+0,2.642132E-2,1.285852E-6,-2.642695E-2,9.095421E+0,4.403554E-1,2.143087E-5,1.448154E-2,4.143204E+0
1.650000E+0,6.000000E+0,0.000000E+0,2.678349E-2,1.261498E-6,-2.678910E-2,9.206277E+0,4.463915E-1,2.102496E-5,1.448676E-2,4.141713E+0
1.675000E+0,6.000000E+0,0.000000E+0,2.713986E-2,1.278728E-6,-2.714552E-2,9.321318E+0,4.523309E-1,2.131214E-5,1.425460E-2,4.209168E+0
1.700000E+0,6.000000E+0,0.000000E+0,2.749125E-2,1.279989E-6,-2.749697E-2,9.432840E+0,4.581875E-1,2.133316E-5,1.405567E-2,4.268740E+0
1.725000E+0,6.000000E+0,0.000000E+0,2.784417E-2,1.270676E-6,-2.784990E-2,9.543539E+0,4.640694E-1,2.117793E-5,1.411676E-2,4.250266E+0
1.750000E+0,6.000000E+0,0.000000E+0,2.819724E-2,1.272370E-6,-2.820305E-2,9.658574E+0,4.699540E-1,2.120616E-5,1.412302E-2,4.248382E+0
1.775000E+0,6.000000E+0,0.000000E+0,2.854490E-2,1.241050E-6,-2.855065E-2,9.769574E+0,4.757484E-1,2.068416E-5,1.390643E-2,4.314550E+0
1.800000E+0,6.000000E+0,0.000000E+0,2.889371E-2,1.223547E-6,-2.889946E-2,9.880246E+0,4.815618E-1,2.039246E-5,1.395226E-2,4.300380E+0
1.825000E+0,6.000000E+0,0.000000E+0,2.924073E-2,1.223310E-6,-2.924643E-2,9.990948E+0,4.873455E-1,2.038850E-5,1.388073E-2,4.322539E+0
1.850000E+0,6.000000E+0,0.000000E+0,2.958045E-2,1.211141E-6,-2.958618E-2,1.010165E+1,4.930075E-1,2.018569E-5,1.358889E-2,4.415372E+0
1.875000E+0,6.000000E+0,0.000000E+0,2.992095E-2,1.215802E-6,-2.992674E-2,1.021139E+1,4.986825E-1,2.026337E-5,1.361996E-2,4.405299E+0
1.900000E+0,6.000000E+0,0.000000E+0,3.026097E-2,1.212258E-6,-3.026676E-2,1.032213E+1,5.043495E-1,2.020431E-5,1.360081E-2,4.411502E+0
1.925000E+0,6.000000E+0,0.000000E+0,3.059869E-2,1.192527E-6,-3.060448E-2,1.043289E+1,5.099781E-1,1.987545E-5,1.350880E-2,4.441550E+0
1.950000E+0,6.000000E+0,0.000000E+0,3.093525E-2,1.190963E-6,-3.094113E-2,1.054359E+1,5.155875E-1,1.984938E-5,1.346253E-2,4.456815E+0
1.975000E+0,6.000000E+0,0.000000E+0,3.126938E-2,1.169536E-6,-3.127521E-2,1.065432E+1,5.211564E-1,1.949227E-5,1.336522E-2,4.489263E+0
2.000000E+0,6.000000E+0,0.000000E+0,3.159591E-2,1.164230E-6,-3.160178E-2,1.076405E+1,5.265985E-1,1.940383E-5,1.306117E-2,4.593771E+0
2.025000E+0,6.000000E+0,0.000000E+0,3.192458E-2,1.153562E-6,-3.193042E-2,1.087478E+1,5.320764E-1,1.922603E-5,1.314685E-2,4.563832E+0
2.050000E+0,6.000000E+0,0.000000E+0,3.224840E-2,1.178555E-6,-3.225435E-2,1.098490E+1,5.374734E-1,1.964259E-5,1.295283E-2,4.632191E+0
2.075000E+0,6.000000E+0,0.000000E+0,3.257371E-2,1.189938E-6,-3.257966E-2,1.109573E+1,5.428952E-1,1.983229E-5,1.301229E-2,4.611025E+0
2.100000E+0,6.000000E+0,0.000000E+0,3.289694E-2,1.185894E-6,-3.290294E-2,1.120643E+1,5.482823E-1,1.976490E-5,1.292899E-2,4.640733E+0
2.125000E+0,6.000000E+0,0.000000E+0,3.321786E-2,1.179311E-6,-3.322387E-2,1.131714E+1,5.536310E-1,1.965519E-5,1.283690E-2,4.674024E+0
2.150000E+0,6.000000E+0,0.000000E+0,3.353615E-2,1.166944E-6,-3.354220E-2,1.142788E+1,5.589358E-1,1.944907E-5,1.273155E-2,4.712701E+0
2.175000E+0,6.000000E+0,0.000000E+0,3.384807E-2,1.148185E-6,-3.385409E-2,1.153869E+1,5.641346E-1,1.913641E-5,1.247704E-2,4.808833E+0
2.200000E+0,6.000000E+0,0.000000E+0,3.416221E-2,1.131883E-6,-3.416821E-2,1.164943E+1,5.693702E-1,1.886471E-5,1.256555E-2,4.774959E+0
2.225000E+0,6.000000E+0,0.000000E+0,3.447164E-2,1.098826E-6,-3.447763E-2,1.176113E+1,5.745274E-1,1.831377E-5,1.237720E-2,4.847622E+0
2.250000E+0,6.000000E+0,0.000000E+0,3.477825E-2,1.106207E-6,-3.478419E-2,1.187236E+1,5.796375E-1,1.843679E-5,1.226425E-2,4.892267E+0
2.275000E+0,6.000000E+0,0.000000E+0,3.508334E-2,1.088988E-6,-3.508928E-2,1.198349E+1,5.847224E-1,1.814979E-5,1.220375E-2,4.916520E+0
2.300000E+0,6.000000E+0,0.000000E+0,3.538746E-2,1.075497E-6,-3.539343E-2,1.209579E+1,5.897909E-1,1.792494E-5,1.216456E-2,4.932360E+0
2.325000E+0,6.000000E+0,0.000000E+0,3.568376E-2,1.084734E-6,-3.568978E-2,1.220649E+1,5.947294E-1,1.807890E-5,1.185223E-2,5.062337E+0
2.350000E+0,6.000000E+0,0.000000E+0,3.597901E-2,1.081783E-6,-3.598503E-2,1.231720E+1,5.996502E-1,1.802971E-5,1.180992E-2,5.080477E+0
2.375000E+0,6.000000E+0,0.000000E+0,3.627534E-2,1.087633E-6,-3.628142E-2,1.242890E+1,6.045890E-1,1.812722E-5,1.185313E-2,5.061955E+0
2.400000E+0,6.000000E+0,0.000000E+0,3.656853E-2,1.084746E-6,-3.657467E-2,1.254060E+1,6.094756E-1,1.807910E-5,1.172781E-2,5.116045E+0
2.425000E+0,6.000000E+0,0.000000E+0,3.685760E-2,1.068488E-6,-3.686376E-2,1.265230E+1,6.142934E-1,1.780814E-5,1.156285E-2,5.189030E+0
2.450000E+0,6.000000E+0,0.000000E+0,3.714377E-2,1.037970E-6,-3.714991E-2,1.276300E+1,6.190628E-1,1.729949E-5,1.144648E-2,5.241788E+0
2.475000E+0,6.000000E+0,0.000000E+0,3.742519E-2,9.919257E-7,-3.743130E-2,1.297144E+1,6.237531E-1,1.653210E-5,1.125678E-2,5.330119E+0
2.500000E+0,6.000000E+0,0.000000E+0,3.770790E-2,9.989826E-7,-3.771402E-2,1.308217E+1,6.284650E-1,1.664971E-5,1.130864E-2,5.305678E+0
2.525000E+0,6.000000E+0,0.000000E+0,3.798769E-2,1.032656E-6,-3.799393E-2,1.329067E+1,6.331281E-1,1.721094E-5,1.119137E-2,5.361275E+0
2.550000E+0,6.000000E+0,0.000000E+0,3.826710E-2,1.024467E-6,-3.827338E-2,1.340160E+1,6.377850E-1,1.707445E-5,1.117662E-2,5.368351E+0
2.575000E+0,6.000000E+0,0.000000E+0,3.854328E-2,1.019261E-6,-3.854949E-2,1.351231E+1,6.423881E-1,1.698768E-5,1.104727E-2,5.431204E+0
2.600000E+0,6.000000E+0,0.000000E+0,3.881700E-2,1.023335E-6,-3.882326E-2,1.362309E+1,6.469500E-1,1.705559E-5,1.094863E-2,5.480139E+0
2.625000E+0,6.000000E+0,0.000000E+0,3.908837E-2,1.017379E-6,-3.909463E-2,1.373480E+1,6.514728E-1,1.695631E-5,1.085475E-2,5.527534E+0
2.650000E+0,6.000000E+0,0.000000E+0,3.936271E-2,9.897717E-7,-3.936900E-2,1.394437E+1,6.560451E-1,1.649620E-5,1.097351E-2,5.467711E+0
2.675000E+0,6.000000E+0,0.000000E+0,3.962983E-2,1.002804E-6,-3.963614E-2,1.415333E+1,6.604971E-1,1.671340E-5,1.068488E-2,5.615413E+0
2.700000E+0,6.000000E+0,0.000000E+0,3.989906E-2,9.810395E-7,-3.990537E-2,1.436187E+1,6.649844E-1,1.635066E-5,1.076937E-2,5.571358E+0
2.725000E+0,6.000000E+0,0.000000E+0,4.016881E-2,9.769312E-7,-4.017517E-2,1.447387E+1,6.694802E-1,1.628219E-5,1.078993E-2,5.560740E+0
2.750000E+0,6.000000E+0,0.000000E+0,4.043516E-2,9.734891E-7,-4.044155E-2,1.458557E+1,6.739194E-1,1.622482E-5,1.065403E-2,5.631671E+0
2.775000E+0,6.000000E+0,0.000000E+0,4.069708E-2,9.446628E-7,-4.070339E-2,1.469727E+1,6.782846E-1,1.574438E-5,1.047656E-2,5.727071E+0
2.800000E+0,6.000000E+0,0.000000E+0,4.096348E-2,9.577357E-7,-4.096983E-2,1.480794E+1,6.827247E-1,1.596226E-5,1.065627E-2,5.630489E+0
2.825000E+0,6.000000E+0,0.000000E+0,4.122697E-2,9.564411E-7,-4.123334E-2,1.491967E+1,6.871162E-1,1.594069E-5,1.053959E-2,5.692820E+0
2.850000E+0,6.000000E+0,0.000000E+0,4.149098E-2,9.595423E-7,-4.149741E-2,1.503137E+1,6.915164E-1,1.599237E-5,1.056045E-2,5.681574E+0
2.875000E+0,6.000000E+0,0.000000E+0,4.175505E-2,9.245031E-7,-4.176145E-2,1.514308E+1,6.959174E-1,1.540838E-5,1.056254E-2,5.680452E+0
2.900000E+0,6.000000E+0,0.000000E+0,4.201502E-2,9.272341E-7,-4.202139E-2,1.525477E+1,7.002503E-1,1.545390E-5,1.039878E-2,5.769910E+0
2.925000E+0,6.000000E+0,0.000000E+0,4.227364E-2,9.292968E-7,-4.228009E-2,1.536647E+1,7.045607E-1,1.548828E-5,1.034498E-2,5.799913E+0
2.950000E+0,6.000000E+0,0.000000E+0,4.254117E-2,9.115930E-7,-4.254755E-2,1.547816E+1,7.090195E-1,1.519322E-5,1.070127E-2,5.606812E+0
2.975000E+0,6.000000E+0,0.000000E+0,4.281117E-2,9.019269E-7,-4.281758E-2,1.558893E+1,7.135194E-1,1.503211E-5,1.079977E-2,5.555676E+0
3.000000E+0,6.000000E+0,0.000000E+0,4.307258E-2,8.735198E-7,-4.307897E-2,1.570072E+1,7.178764E-1,1.455866E-5,1.045659E-2,5.738007E+0
