# of variables,1,Sweep points,121,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
6.000000E-1,6.000000E+0,0.000000E+0,8.719118E-3,2.040088E-6,-8.722715E-3,4.329827E+0,1.453186E-1,3.400147E-5,1.418598E-2,4.229528E+0
6.250000E-1,6.000000E+0,0.000000E+0,9.069099E-3,2.037018E-6,-9.072744E-3,4.440529E+0,1.511517E-1,3.395031E-5,1.399923E-2,4.285950E+0
6.500000E-1,6.000000E+0,0.000000E+0,9.422934E-3,2.034961E-6,-9.426606E-3,4.551231E+0,1.570489E-1,3.391602E-5,1.415338E-2,4.239269E+0
6.750000E-1,6.000000E+0,0.000000E+0,9.775043E-3,2.023808E-6,-9.778732E-3,4.661933E+0,1.629174E-1,3.373013E-5,1.408435E-2,4.260046E+0
7.000000E-1,6.000000E+0,0.000000E+0,1.012677E-2,2.011732E-6,-1.013212E-2,-5.512763E+1,1.687795E-1,3.352886E-5,1.406908E-2,4.264671E+0
7.250000E-1,6.000000E+0,0.000000E+0,1.047628E-2,2.015604E-6,-1.048168E-2,-5.501588E+1,1.746047E-1,3.359340E-5,1.398038E-2,4.291728E+0
7.500000E-1,6.000000E+0,0.000000E+0,1.082522E-2,2.001790E-6,-1.083064E-2,-5.490518E+1,1.804203E-1,3.336316E-5,1.395751E-2,4.298762E+0
7.750000E-1,6.000000E+0,0.000000E+0,1.117041E-2,1.986158E-6,-1.117585E-2,-5.479447E+1,1.861735E-1,3.310263E-5,1.380779E-2,4.345374E+0
8.000000E-1,6.000000E+0,0.000000E+0,1.151708E-2,1.968913E-6,-1.152247E-2,-5.468377E+1,1.919514E-1,3.281522E-5,1.386691E-2,4.326848E+0
8.250000E-1,6.000000E+0,0.000000E+0,1.186317E-2,1.964935E-6,-1.186861E-2,-5.457303E+1,1.977195E-1,3.274892E-5,1.384351E-2,4.334160E+0
8.500000E-1,6.000000E+0,0.000000E+0,1.220830E-2,1.955317E-6,-1.221377E-2,-5.446234E+1,2.034716E-1,3.258862E-5,1.380492E-2,4.346277E+0
8.750000E-1,6.000000E+0,0.000000E+0,1.255175E-2,1.945889E-6,-1.255722E-2,-5.435163E+1,2.091958E-1,3.243148E-5,1.373816E-2,4.367396E+0
9.000000E-1,6.000000E+0,0.000000E+0,1.289498E-2,1.945082E-6,-1.290046E-2,-5.424093E+1,2.149163E-1,3.241803E-5,1.372907E-2,4.370288E+0
9.250000E-1,6.000000E+0,0.000000E+0,1.323121E-2,1.916537E-6,-1.323673E-2,-5.413120E+1,2.205201E-1,3.194229E-5,1.344919E-2,4.461235E+0
9.500000E-1,6.000000E+0,0.000000E+0,1.357024E-2,1.912749E-6,-1.357576E-2,-5.401953E+1,2.261706E-1,3.187915E-5,1.356125E-2,4.424371E+0
9.750000E-1,6.000000E+0,0.000000E+0,1.390753E-2,1.907915E-6,-1.391311E-2,-5.390875E+1,2.317921E-1,3.179858E-5,1.349166E-2,4.447192E+0
1.000000E+0,6.000000E+0,0.000000E+0,1.424238E-2,1.894234E-6,-1.424793E-2,-5.379773E+1,2.373729E-1,3.157057E-5,1.339387E-2,4.479661E+0
1.025000E+0,6.000000E+0,0.000000E+0,1.457528E-2,1.881823E-6,-1.458098E-2,-5.368793E+1,2.429213E-1,3.136372E-5,1.331616E-2,4.505803E+0
1.050000E+0,6.000000E+0,0.000000E+0,1.490504E-2,1.872282E-6,-1.491064E-2,-5.357720E+1,2.484173E-1,3.120470E-5,1.319025E-2,4.548815E+0
1.075000E+0,6.000000E+0,0.000000E+0,1.523253E-2,1.851258E-6,-1.523802E-2,-5.346632E+1,2.538755E-1,3.085430E-5,1.309969E-2,4.580263E+0
1.100000E+0,6.000000E+0,0.000000E+0,1.555451E-2,1.836721E-6,-1.556007E-2,-5.335664E+1,2.592419E-1,3.061201E-5,1.287937E-2,4.658612E+0
1.125000E+0,6.000000E+0,0.000000E+0,1.587626E-2,1.840217E-6,-1.588171E-2,-5.324494E+1,2.646043E-1,3.067029E-5,1.286983E-2,4.662064E+0
1.150000E+0,6.000000E+0,0.000000E+0,1.619010E-2,1.818410E-6,-1.619567E-2,-5.313324E+1,2.698350E-1,3.030683E-5,1.255371E-2,4.779465E+0
1.175000E+0,6.000000E+0,0.000000E+0,1.649091E-2,1.805762E-6,-1.649654E-2,-5.302244E+1,2.748485E-1,3.009603E-5,1.203246E-2,4.986510E+0
1.200000E+0,6.000000E+0,0.000000E+0,1.670866E-2,1.782228E-6,-1.671431E-2,-5.291171E+1,2.784777E-1,2.970380E-5,8.709952E-3,6.888672E+0
1.225000E+0,6.000000E+0,0.000000E+0,1.678522E-2,1.759465E-6,-1.679074E-2,-5.280101E+1,2.797536E-1,2.932441E-5,3.062263E-3,1.959335E+1
1.250000E+0,6.000000E+0,0.000000E+0,1.710616E-2,1.741046E-6,-1.711180E-2,-5.268927E+1,2.851027E-1,2.901743E-5,1.283787E-2,4.673672E+0
1.275000E+0,6.000000E+0,0.000000E+0,1.742674E-2,1.730338E-6,-1.743250E-2,-5.257855E+1,2.904457E-1,2.883897E-5,1.282312E-2,4.679049E+0
1.300000E+0,6.000000E+0,0.000000E+0,1.777464E-2,1.713648E-6,-1.778033E-2,-5.246884E+1,2.962440E-1,2.856080E-5,1.391597E-2,4.311593E+0
1.325000E+0,6.000000E+0,0.000000E+0,1.810409E-2,1.705154E-6,-1.810970E-2,-5.235807E+1,3.017348E-1,2.841923E-5,1.317792E-2,4.553072E+0
1.350000E+0,6.000000E+0,0.000000E+0,1.842651E-2,1.688559E-6,-1.843212E-2,-5.224639E+1,3.071086E-1,2.814265E-5,1.289696E-2,4.652261E+0
1.375000E+0,6.000000E+0,0.000000E+0,1.874392E-2,1.677818E-6,-1.874962E-2,-5.213566E+1,3.123987E-1,2.796364E-5,1.269631E-2,4.725782E+0
1.400000E+0,6.000000E+0,0.000000E+0,1.904174E-2,1.658070E-6,-1.904738E-2,-5.202489E+1,3.173624E-1,2.763450E-5,1.191281E-2,5.036596E+0
1.425000E+0,6.000000E+0,0.000000E+0,1.935475E-2,1.656932E-6,-1.936035E-2,-5.191408E+1,3.225792E-1,2.761553E-5,1.252033E-2,4.792207E+0
1.450000E+0,6.000000E+0,0.000000E+0,1.966097E-2,1.647423E-6,-1.966661E-2,-5.180338E+1,3.276829E-1,2.745706E-5,1.224898E-2,4.898368E+0
1.475000E+0,6.000000E+0,0.000000E+0,1.996911E-2,1.634419E-6,-1.997483E-2,-5.169367E+1,3.328184E-1,2.724032E-5,1.232527E-2,4.868047E+0
1.500000E+0,6.000000E+0,0.000000E+0,2.025343E-2,1.630245E-6,-2.025913E-2,-5.158194E+1,3.375572E-1,2.717076E-5,1.137309E-2,5.275612E+0
1.525000E+0,6.000000E+0,0.000000E+0,2.055725E-2,1.621600E-6,-2.056296E-2,-5.147027E+1,3.426208E-1,2.702667E-5,1.215264E-2,4.937198E+0
1.550000E+0,6.000000E+0,0.000000E+0,2.085649E-2,1.608934E-6,-2.086219E-2,-5.135957E+1,3.476081E-1,2.681557E-5,1.196958E-2,5.012707E+0
1.575000E+0,6.000000E+0,0.000000E+0,2.116221E-2,1.589079E-6,-2.116787E-2,-5.124883E+1,3.527035E-1,2.648465E-5,1.222894E-2,4.906396E+0
1.600000E+0,6.000000E+0,0.000000E+0,2.145771E-2,1.575425E-6,-2.146342E-2,-5.113810E+1,3.576285E-1,2.625708E-5,1.181982E-2,5.076217E+0
1.625000E+0,6.000000E+0,0.000000E+0,2.175049E-2,1.563798E-6,-2.175611E-2,-5.102739E+1,3.625081E-1,2.606330E-5,1.171112E-2,5.123336E+0
1.650000E+0,6.000000E+0,0.000000E+0,2.205965E-2,1.558038E-6,-2.206539E-2,-5.091669E+1,3.676609E-1,2.596730E-5,1.236677E-2,4.851711E+0
1.675000E+0,6.000000E+0,0.000000E+0,2.239063E-2,1.545854E-6,-2.239643E-2,-5.080561E+1,3.731771E-1,2.576423E-5,1.323894E-2,4.532086E+0
1.700000E+0,6.000000E+0,0.000000E+0,2.272080E-2,1.527054E-6,-2.272656E-2,-5.069377E+1,3.786800E-1,2.545090E-5,1.320697E-2,4.543054E+0
1.725000E+0,6.000000E+0,0.000000E+0,2.304871E-2,1.524548E-6,-2.305452E-2,-5.058294E+1,3.841452E-1,2.540914E-5,1.311637E-2,4.574435E+0
1.750000E+0,6.000000E+0,0.000000E+0,2.334334E-2,1.508590E-6,-2.334910E-2,-5.047212E+1,3.890556E-1,2.514316E-5,1.178503E-2,5.091205E+0
1.775000E+0,6.000000E+0,0.000000E+0,2.364003E-2,1.496788E-6,-2.364584E-2,-5.036017E+1,3.940004E-1,2.494647E-5,1.186751E-2,5.055821E+0
1.800000E+0,6.000000E+0,0.000000E+0,2.392271E-2,1.494479E-6,-2.392842E-2,-5.024945E+1,3.987118E-1,2.490799E-5,1.130722E-2,5.306342E+0
1.825000E+0,6.000000E+0,0.000000E+0,2.425240E-2,1.478267E-6,-2.425807E-2,-5.013661E+1,4.042067E-1,2.463778E-5,1.318790E-2,4.549625E+0
1.850000E+0,6.000000E+0,0.000000E+0,2.453136E-2,1.469924E-6,-2.453721E-2,-5.002587E+1,4.088561E-1,2.449874E-5,1.115844E-2,5.377097E+0
1.875000E+0,6.000000E+0,0.000000E+0,2.481114E-2,1.458025E-6,-2.481706E-2,-4.991381E+1,4.135190E-1,2.430042E-5,1.119092E-2,5.361489E+0
1.900000E+0,6.000000E+0,0.000000E+0,2.508642E-2,1.444167E-6,-2.509232E-2,-4.980305E+1,4.181069E-1,2.406945E-5,1.101114E-2,5.449028E+0
1.925000E+0,6.000000E+0,0.000000E+0,2.536701E-2,1.425585E-6,-2.537284E-2,-4.969228E+1,4.227835E-1,2.375974E-5,1.122378E-2,5.345793E+0
1.950000E+0,6.000000E+0,0.000000E+0,2.564410E-2,1.419976E-6,-2.564993E-2,-4.958254E+1,4.274017E-1,2.366626E-5,1.108356E-2,5.413424E+0
1.975000E+0,6.000000E+0,0.000000E+0,2.592267E-2,1.414521E-6,-2.592843E-2,-4.947181E+1,4.320445E-1,2.357535E-5,1.114279E-2,5.384648E+0
2.000000E+0,6.000000E+0,0.000000E+0,2.619093E-2,1.401142E-6,-2.619671E-2,-4.935902E+1,4.365154E-1,2.335236E-5,1.073025E-2,5.591668E+0
2.025000E+0,6.000000E+0,0.000000E+0,2.643085E-2,1.390166E-6,-2.643669E-2,-4.924729E+1,4.405141E-1,2.316944E-5,9.596795E-3,6.252087E+0
2.050000E+0,6.000000E+0,0.000000E+0,2.668204E-2,1.382025E-6,-2.668779E-2,-4.913559E+1,4.447007E-1,2.303376E-5,1.004793E-2,5.971381E+0
2.075000E+0,6.000000E+0,0.000000E+0,2.697450E-2,1.368865E-6,-2.698035E-2,-4.902476E+1,4.495750E-1,2.281441E-5,1.169823E-2,5.128981E+0
2.100000E+0,6.000000E+0,0.000000E+0,2.727565E-2,1.354945E-6,-2.728137E-2,-4.891292E+1,4.545941E-1,2.258241E-5,1.204588E-2,4.980958E+0
2.125000E+0,6.000000E+0,0.000000E+0,2.755502E-2,1.344243E-6,-2.756075E-2,-4.880219E+1,4.592504E-1,2.240405E-5,1.117513E-2,5.369067E+0
2.150000E+0,6.000000E+0,0.000000E+0,2.784297E-2,1.346124E-6,-2.784873E-2,-4.869049E+1,4.640496E-1,2.243541E-5,1.151800E-2,5.209237E+0
2.175000E+0,6.000000E+0,0.000000E+0,2.813959E-2,1.334491E-6,-2.814540E-2,-4.857779E+1,4.689932E-1,2.224151E-5,1.186468E-2,5.057028E+0
2.200000E+0,6.000000E+0,0.000000E+0,2.842294E-2,1.318178E-6,-2.842878E-2,-4.846609E+1,4.737157E-1,2.196964E-5,1.133397E-2,5.293819E+0
2.225000E+0,6.000000E+0,0.000000E+0,2.868484E-2,1.307288E-6,-2.869064E-2,-4.835539E+1,4.780807E-1,2.178814E-5,1.047611E-2,5.727315E+0
2.250000E+0,6.000000E+0,0.000000E+0,2.895032E-2,1.295596E-6,-2.895610E-2,-4.824469E+1,4.825054E-1,2.159327E-5,1.061916E-2,5.650163E+0
2.275000E+0,6.000000E+0,0.000000E+0,2.923024E-2,1.290063E-6,-2.923607E-2,-4.813299E+1,4.871706E-1,2.150104E-5,1.119658E-2,5.358778E+0
2.300000E+0,6.000000E+0,0.000000E+0,2.949522E-2,1.285543E-6,-2.950100E-2,-4.802228E+1,4.915869E-1,2.142572E-5,1.059912E-2,5.660847E+0
2.325000E+0,6.000000E+0,0.000000E+0,2.973516E-2,1.271433E-6,-2.974099E-2,-4.791156E+1,4.955860E-1,2.119054E-5,9.597838E-3,6.251408E+0
2.350000E+0,6.000000E+0,0.000000E+0,2.999631E-2,1.259727E-6,-3.000219E-2,-4.779982E+1,4.999385E-1,2.099546E-5,1.044601E-2,5.743819E+0
2.375000E+0,6.000000E+0,0.000000E+0,3.025010E-2,1.246817E-6,-3.025597E-2,-4.768912E+1,5.041683E-1,2.078028E-5,1.015142E-2,5.910505E+0
2.400000E+0,6.000000E+0,0.000000E+0,3.050350E-2,1.238373E-6,-3.050937E-2,-4.757842E+1,5.083917E-1,2.063956E-5,1.013614E-2,5.919412E+0
2.425000E+0,6.000000E+0,0.000000E+0,3.075305E-2,1.228234E-6,-3.075891E-2,-4.746762E+1,5.125509E-1,2.047056E-5,9.982064E-3,6.010781E+0
2.450000E+0,6.000000E+0,0.000000E+0,3.100756E-2,1.216016E-6,-3.101351E-2,-4.735688E+1,5.167927E-1,2.026693E-5,1.018047E-2,5.893636E+0
2.475000E+0,6.000000E+0,0.000000E+0,3.124623E-2,1.208683E-6,-3.125209E-2,-4.724518E+1,5.207706E-1,2.014472E-5,9.546801E-3,6.284827E+0
2.500000E+0,6.000000E+0,0.000000E+0,3.148743E-2,1.195930E-6,-3.149337E-2,-4.713438E+1,5.247905E-1,1.993217E-5,9.647906E-3,6.218966E+0
2.525000E+0,6.000000E+0,0.000000E+0,3.173894E-2,1.185812E-6,-3.174492E-2,-4.702371E+1,5.289823E-1,1.976353E-5,1.006022E-2,5.964084E+0
2.550000E+0,6.000000E+0,0.000000E+0,3.202511E-2,1.177616E-6,-3.203109E-2,-4.691299E+1,5.337518E-1,1.962694E-5,1.144692E-2,5.241583E+0
2.575000E+0,6.000000E+0,0.000000E+0,3.233756E-2,1.172912E-6,-3.234352E-2,-4.680226E+1,5.389593E-1,1.954854E-5,1.249790E-2,4.800806E+0
2.600000E+0,6.000000E+0,0.000000E+0,3.263041E-2,1.162966E-6,-3.263643E-2,-4.669059E+1,5.438402E-1,1.938277E-5,1.171410E-2,5.122032E+0
2.625000E+0,6.000000E+0,0.000000E+0,3.290862E-2,1.157017E-6,-3.291452E-2,-4.657989E+1,5.484770E-1,1.928361E-5,1.112834E-2,5.391642E+0
2.650000E+0,6.000000E+0,0.000000E+0,3.318971E-2,1.150644E-6,-3.319576E-2,-4.646791E+1,5.531619E-1,1.917740E-5,1.124382E-2,5.336265E+0
2.675000E+0,6.000000E+0,0.000000E+0,3.350763E-2,1.144402E-6,-3.351365E-2,-4.635710E+1,5.584606E-1,1.907337E-5,1.271680E-2,4.718168E+0
2.700000E+0,6.000000E+0,0.000000E+0,3.381988E-2,1.131598E-6,-3.382590E-2,-4.624623E+1,5.636647E-1,1.885996E-5,1.248986E-2,4.803899E+0
2.725000E+0,6.000000E+0,0.000000E+0,3.410230E-2,1.125809E-6,-3.410833E-2,-4.613553E+1,5.683716E-1,1.876348E-5,1.129672E-2,5.311277E+0
2.750000E+0,6.000000E+0,0.000000E+0,3.438846E-2,1.111841E-6,-3.439444E-2,-4.602479E+1,5.731410E-1,1.853069E-5,1.144648E-2,5.241788E+0
2.775000E+0,6.000000E+0,0.000000E+0,3.467890E-2,1.104621E-6,-3.468496E-2,-4.591297E+1,5.779817E-1,1.841034E-5,1.161769E-2,5.164538E+0
2.800000E+0,6.000000E+0,0.000000E+0,3.493241E-2,1.097156E-6,-3.493841E-2,-4.580317E+1,5.822069E-1,1.828593E-5,1.014039E-2,5.916933E+0
2.825000E+0,6.000000E+0,0.000000E+0,3.527927E-2,1.092235E-6,-3.528531E-2,-4.569147E+1,5.879879E-1,1.820391E-5,1.387447E-2,4.324489E+0
2.850000E+0,6.000000E+0,0.000000E+0,3.567233E-2,1.087674E-6,-3.567838E-2,-4.557866E+1,5.945389E-1,1.812790E-5,1.572236E-2,3.816220E+0
2.875000E+0,6.000000E+0,0.000000E+0,3.577849E-2,1.066421E-6,-3.578447E-2,-4.546799E+1,5.963081E-1,1.777369E-5,4.246235E-3,1.413017E+1
2.900000E+0,6.000000E+0,0.000000E+0,3.561034E-2,1.033072E-6,-3.561640E-2,-4.535726E+1,5.935057E-1,1.721787E-5,-6.725788E-3,-8.920888E+0
2.925000E+0,6.000000E+0,0.000000E+0,3.666384E-2,1.073495E-6,-3.666995E-2,-4.524459E+1,6.110640E-1,1.789159E-5,4.213989E-2,1.423829E+0
2.950000E+0,6.000000E+0,0.000000E+0,3.702796E-2,1.078731E-6,-3.703417E-2,-4.513486E+1,6.171326E-1,1.797885E-5,1.456454E-2,4.119593E+0
2.975000E+0,6.000000E+0,0.000000E+0,3.648463E-2,1.086258E-6,-3.649075E-2,-4.502416E+1,6.080771E-1,1.810430E-5,-2.173319E-2,-2.760754E+0
3.000000E+0,6.000000E+0,0.000000E+0,3.619800E-2,1.090575E-6,-3.620403E-2,-4.491144E+1,6.033000E-1,1.817626E-5,-1.146510E-2,-5.233272E+0
