# of variables,1,Sweep points,121,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
2.500000E-1,6.000000E+0,0.000000E+0,-6.615920E-7,6.655781E-7,-3.933569E-9,4.461026E+0,-1.102653E-5,1.109297E-5,7.940116E-8,7.556565E+5
2.750000E-1,6.000000E+0,0.000000E+0,-6.307442E-7,6.357629E-7,-4.961966E-9,4.574521E+0,-1.051240E-5,1.059605E-5,1.233911E-6,4.862586E+4
3.000000E-1,6.000000E+0,0.000000E+0,-6.060530E-7,6.114721E-7,-5.418886E-9,4.687785E+0,-1.010088E-5,1.019120E-5,9.876499E-7,6.075027E+4
3.250000E-1,6.000000E+0,0.000000E+0,-5.514020E-7,5.586312E-7,-7.169696E-9,4.798195E+0,-9.190033E-6,9.310520E-6,2.186041E-6,2.744688E+4
3.500000E-1,6.000000E+0,0.000000E+0,-5.281137E-7,5.367244E-7,-8.510167E-9,4.910911E+0,-8.801896E-6,8.945407E-6,9.315295E-7,6.441020E+4
3.750000E-1,6.000000E+0,0.000000E+0,-5.095771E-7,5.191073E-7,-9.476442E-9,5.021615E+0,-8.492952E-6,8.651789E-6,7.414633E-7,8.092107E+4
4.000000E-1,6.000000E+0,0.000000E+0,-4.916352E-7,5.026046E-7,-1.141323E-8,5.270973E+0,-8.193920E-6,8.376744E-6,7.176777E-7,8.360299E+4
4.250000E-1,6.000000E+0,0.000000E+0,-4.939170E-7,5.063422E-7,-1.235943E-8,5.382595E+0,-8.231950E-6,8.439036E-6,-9.127234E-8,-6.573733E+5
4.500000E-1,6.000000E+0,0.000000E+0,-4.957750E-7,5.088655E-7,-1.307819E-8,5.493187E+0,-8.262917E-6,8.481091E-6,-7.431936E-8,-8.073267E+5
4.750000E-1,6.000000E+0,0.000000E+0,-4.958577E-7,5.096924E-7,-1.378287E-8,5.604601E+0,-8.264295E-6,8.494874E-6,-3.308287E-9,-1.813627E+7
5.000000E-1,6.000000E+0,0.000000E+0,-4.510379E-7,4.662812E-7,-1.517034E-8,5.714327E+0,-7.517298E-6,7.771353E-6,1.792793E-6,3.346734E+4
5.250000E-1,6.000000E+0,0.000000E+0,-4.444635E-7,4.614107E-7,-1.684799E-8,-5.417452E+1,-7.407725E-6,7.690178E-6,2.629758E-7,2.281578E+5
5.500000E-1,6.000000E+0,0.000000E+0,-4.241344E-7,4.437304E-7,-1.951766E-8,-5.405775E+1,-7.068906E-6,7.395506E-6,8.131644E-7,7.378581E+4
5.750000E-1,6.000000E+0,0.000000E+0,-4.311919E-7,4.523467E-7,-2.102836E-8,-5.394710E+1,-7.186532E-6,7.539111E-6,-2.823015E-7,-2.125387E+5
6.000000E-1,6.000000E+0,0.000000E+0,-4.146293E-7,4.388610E-7,-2.407360E-8,-5.383594E+1,-6.910489E-6,7.314350E-6,6.625032E-7,9.056560E+4
6.250000E-1,6.000000E+0,0.000000E+0,-3.930036E-7,4.187775E-7,-2.564838E-8,-5.372499E+1,-6.550060E-6,6.979624E-6,8.650306E-7,6.936170E+4
6.500000E-1,6.000000E+0,0.000000E+0,-3.867052E-7,4.145633E-7,-2.772645E-8,-5.361296E+1,-6.445086E-6,6.909388E-6,2.519369E-7,2.381549E+5
6.750000E-1,6.000000E+0,0.000000E+0,-3.790094E-7,4.089150E-7,-2.977921E-8,-5.350195E+1,-6.316823E-6,6.815251E-6,3.078310E-7,1.949122E+5
7.000000E-1,6.000000E+0,0.000000E+0,-3.723704E-7,4.049374E-7,-3.250004E-8,-5.339077E+1,-6.206173E-6,6.748957E-6,2.655611E-7,2.259367E+5
7.250000E-1,6.000000E+0,0.000000E+0,-3.392375E-7,3.707682E-7,-3.156879E-8,-5.327989E+1,-5.653958E-6,6.179470E-6,1.325316E-6,4.527223E+4
7.500000E-1,6.000000E+0,0.000000E+0,-3.277074E-7,3.634994E-7,-3.559373E-8,-5.316885E+1,-5.461790E-6,6.058323E-6,4.612025E-7,1.300947E+5
7.750000E-1,6.000000E+0,0.000000E+0,-3.137604E-7,3.519323E-7,-3.815641E-8,-5.305699E+1,-5.229340E-6,5.865538E-6,5.578795E-7,1.075501E+5
8.000000E-1,6.000000E+0,0.000000E+0,-3.073950E-7,3.467293E-7,-3.913095E-8,-5.291297E+1,-5.123249E-6,5.778821E-6,2.546176E-7,2.356475E+5
8.250000E-1,6.000000E+0,0.000000E+0,-2.593355E-7,3.008418E-7,-4.130559E-8,-5.279928E+1,-4.322258E-6,5.014030E-6,1.922378E-6,3.121134E+4
8.500000E-1,6.000000E+0,0.000000E+0,-2.550436E-7,2.992729E-7,-4.417260E-8,-5.268652E+1,-4.250727E-6,4.987882E-6,1.716751E-7,3.494974E+5
8.750000E-1,6.000000E+0,0.000000E+0,-2.326824E-7,2.809880E-7,-4.819151E-8,-5.257472E+1,-3.878039E-6,4.683133E-6,8.944511E-7,6.708025E+4
9.000000E-1,6.000000E+0,0.000000E+0,-2.291940E-7,2.793709E-7,-5.005382E-8,-5.246372E+1,-3.819901E-6,4.656182E-6,1.395324E-7,4.300076E+5
9.250000E-1,6.000000E+0,0.000000E+0,-2.317603E-7,2.835853E-7,-5.173028E-8,-5.235236E+1,-3.862671E-6,4.726422E-6,-1.026490E-7,-5.845163E+5
9.500000E-1,6.000000E+0,0.000000E+0,-1.998301E-7,2.541057E-7,-5.414904E-8,-5.223277E+1,-3.330501E-6,4.235095E-6,1.277209E-6,4.697745E+4
9.750000E-1,6.000000E+0,0.000000E+0,-1.908377E-7,2.467647E-7,-5.574225E-8,-5.211608E+1,-3.180629E-6,4.112745E-6,3.596926E-7,1.668091E+5
1.000000E+0,6.000000E+0,0.000000E+0,-1.670324E-7,2.310654E-7,-6.339494E-8,-5.196885E+1,-2.783873E-6,3.851090E-6,9.522154E-7,6.301095E+4
1.025000E+0,6.000000E+0,0.000000E+0,-1.537656E-7,2.262858E-7,-7.218778E-8,-5.185708E+1,-2.562759E-6,3.771430E-6,5.306720E-7,1.130642E+5
1.050000E+0,6.000000E+0,0.000000E+0,-1.442230E-7,2.183882E-7,-7.455058E-8,-5.174193E+1,-2.403716E-6,3.639803E-6,3.817030E-7,1.571903E+5
1.075000E+0,6.000000E+0,0.000000E+0,-1.345512E-7,2.095121E-7,-7.457395E-8,-5.162516E+1,-2.242520E-6,3.491868E-6,3.868723E-7,1.550899E+5
1.100000E+0,6.000000E+0,0.000000E+0,-1.237248E-7,2.037806E-7,-7.990113E-8,-5.151240E+1,-2.062080E-6,3.396344E-6,4.330542E-7,1.385508E+5
1.125000E+0,6.000000E+0,0.000000E+0,-1.265937E-7,2.108089E-7,-8.376955E-8,-5.137865E+1,-2.109895E-6,3.513481E-6,-1.147555E-7,-5.228508E+5
1.150000E+0,6.000000E+0,0.000000E+0,-1.166571E-7,2.080284E-7,-8.988471E-8,-5.126068E+1,-1.944286E-6,3.467141E-6,3.974625E-7,1.509576E+5
1.175000E+0,6.000000E+0,0.000000E+0,-6.946944E-8,1.860429E-7,-1.180004E-7,-5.100507E+1,-1.157824E-6,3.100715E-6,1.887508E-6,3.178795E+4
1.200000E+0,6.000000E+0,0.000000E+0,-8.858127E-8,1.730151E-7,-9.024321E-8,-5.075048E+1,-1.476355E-6,2.883585E-6,-7.644732E-7,-7.848542E+4
1.225000E+0,6.000000E+0,0.000000E+0,-7.212048E-8,1.651260E-7,-9.296551E-8,-5.063693E+1,-1.202008E-6,2.752099E-6,6.584318E-7,9.112561E+4
1.250000E+0,6.000000E+0,0.000000E+0,-7.741092E-8,1.740830E-7,-9.668835E-8,-5.048809E+1,-1.290182E-6,2.901383E-6,-2.116178E-7,-2.835300E+5
1.275000E+0,6.000000E+0,0.000000E+0,-5.926454E-8,1.681025E-7,-1.116285E-7,-5.027737E+1,-9.877423E-7,2.801708E-6,7.258554E-7,8.266110E+4
1.300000E+0,6.000000E+0,0.000000E+0,-4.948890E-8,1.684334E-7,-1.198052E-7,-5.016626E+1,-8.248151E-7,2.807224E-6,3.910255E-7,1.534427E+5
1.325000E+0,6.000000E+0,0.000000E+0,-3.416836E-8,1.591922E-7,-1.257471E-7,-5.005551E+1,-5.694727E-7,2.653203E-6,6.128217E-7,9.790777E+4
1.350000E+0,6.000000E+0,0.000000E+0,-1.659017E-8,1.467380E-7,-1.307940E-7,-4.994503E+1,-2.765028E-7,2.445634E-6,7.031279E-7,8.533299E+4
1.375000E+0,6.000000E+0,0.000000E+0,1.034183E-8,1.266507E-7,-1.396474E-7,-4.983329E+1,1.723639E-7,2.110845E-6,1.077280E-6,5.569583E+4
1.400000E+0,6.000000E+0,0.000000E+0,2.128339E-8,1.177868E-7,-1.390897E-7,-4.968227E+1,3.547232E-7,1.963113E-6,4.376622E-7,1.370920E+5
1.425000E+0,6.000000E+0,0.000000E+0,2.996414E-8,1.118904E-7,-1.419595E-7,-4.957099E+1,4.994023E-7,1.864841E-6,3.472299E-7,1.727962E+5
1.450000E+0,6.000000E+0,0.000000E+0,3.377856E-8,1.090398E-7,-1.433839E-7,-4.945917E+1,5.629760E-7,1.817330E-6,1.525770E-7,3.932441E+5
1.475000E+0,6.000000E+0,0.000000E+0,3.840686E-8,1.070744E-7,-1.453549E-7,-4.934672E+1,6.401143E-7,1.784573E-6,1.851319E-7,3.240932E+5
1.500000E+0,6.000000E+0,0.000000E+0,5.280127E-8,1.073943E-7,-1.611763E-7,-4.922594E+1,8.800211E-7,1.789906E-6,5.757762E-7,1.042072E+5
1.525000E+0,6.000000E+0,0.000000E+0,7.075538E-8,9.928586E-8,-1.699175E-7,-4.896878E+1,1.179256E-6,1.654764E-6,7.181644E-7,8.354633E+4
1.550000E+0,6.000000E+0,0.000000E+0,7.904347E-8,9.967719E-8,-1.796488E-7,-4.885562E+1,1.317391E-6,1.661287E-6,3.315239E-7,1.809824E+5
1.575000E+0,6.000000E+0,0.000000E+0,8.881569E-8,9.845598E-8,-1.867694E-7,-4.874081E+1,1.480261E-6,1.640933E-6,3.908886E-7,1.534964E+5
1.600000E+0,6.000000E+0,0.000000E+0,9.854477E-8,9.951697E-8,-1.968758E-7,-4.861970E+1,1.642413E-6,1.658616E-6,3.891631E-7,1.541770E+5
1.625000E+0,6.000000E+0,0.000000E+0,1.680777E-7,8.653804E-8,-2.144263E-7,-4.840556E+1,2.801295E-6,1.442301E-6,2.781318E-6,2.157251E+4
1.650000E+0,6.000000E+0,0.000000E+0,2.036810E-7,8.529273E-8,-2.892605E-7,-4.829337E+1,3.394683E-6,1.421546E-6,1.424132E-6,4.213093E+4
1.675000E+0,6.000000E+0,0.000000E+0,1.970452E-7,8.477556E-8,-2.815787E-7,-4.818263E+1,3.284087E-6,1.412926E-6,-2.654315E-7,-2.260470E+5
1.700000E+0,6.000000E+0,0.000000E+0,1.781045E-7,7.525183E-8,-2.529011E-7,-4.806951E+1,2.968409E-6,1.254197E-6,-7.576278E-7,-7.919455E+4
1.725000E+0,6.000000E+0,0.000000E+0,1.906101E-7,6.983696E-8,-2.603072E-7,-4.795803E+1,3.176834E-6,1.163949E-6,5.002215E-7,1.199469E+5
1.750000E+0,6.000000E+0,0.000000E+0,2.347989E-7,6.508613E-8,-2.999153E-7,-4.784769E+1,3.913315E-6,1.084769E-6,1.767554E-6,3.394521E+4
1.775000E+0,6.000000E+0,0.000000E+0,2.212393E-7,6.685036E-8,-2.882463E-7,-4.772825E+1,3.687322E-6,1.114173E-6,-5.423828E-7,-1.106230E+5
1.800000E+0,6.000000E+0,0.000000E+0,3.606650E-7,6.449106E-8,-4.248598E-7,-4.761268E+1,6.011083E-6,1.074851E-6,5.577025E-6,1.075842E+4
1.825000E+0,6.000000E+0,0.000000E+0,3.495564E-7,6.351150E-8,-4.130716E-7,-4.750017E+1,5.825941E-6,1.058525E-6,-4.443405E-7,-1.350316E+5
1.850000E+0,6.000000E+0,0.000000E+0,3.371952E-7,6.037331E-8,-3.975445E-7,-4.738737E+1,5.619919E-6,1.006222E-6,-4.944513E-7,-1.213466E+5
1.875000E+0,6.000000E+0,0.000000E+0,3.438979E-7,5.609791E-8,-3.997700E-7,-4.727275E+1,5.731632E-6,9.349652E-7,2.681111E-7,2.237878E+5
1.900000E+0,6.000000E+0,0.000000E+0,3.342295E-7,5.097371E-8,-3.850610E-7,-4.716111E+1,5.570491E-6,8.495619E-7,-3.867387E-7,-1.551435E+5
1.925000E+0,6.000000E+0,0.000000E+0,3.075023E-7,4.961395E-8,-3.571959E-7,-4.704875E+1,5.125038E-6,8.268992E-7,-1.069088E-6,-5.612259E+4
1.950000E+0,6.000000E+0,0.000000E+0,3.303268E-7,5.123700E-8,-3.815402E-7,-4.693739E+1,5.505447E-6,8.539500E-7,9.129815E-7,6.571875E+4
1.975000E+0,6.000000E+0,0.000000E+0,4.179614E-7,4.786129E-8,-4.656429E-7,-4.682017E+1,6.966023E-6,7.976882E-7,3.505382E-6,1.711653E+4
2.000000E+0,6.000000E+0,0.000000E+0,7.084158E-7,4.194949E-8,-7.504569E-7,-4.670316E+1,1.180693E-5,6.991581E-7,1.161818E-5,5.164322E+3
2.025000E+0,6.000000E+0,0.000000E+0,9.113099E-7,4.043536E-8,-9.517784E-7,-4.658820E+1,1.518850E-5,6.739227E-7,8.115767E-6,7.393017E+3
2.050000E+0,6.000000E+0,0.000000E+0,5.336673E-7,3.885118E-8,-5.725107E-7,-4.641547E+1,8.894456E-6,6.475196E-7,-1.510570E-5,-3.972009E+3
2.075000E+0,6.000000E+0,0.000000E+0,5.358703E-7,3.530424E-8,-5.711082E-7,-4.630157E+1,8.931172E-6,5.884039E-7,8.811867E-8,6.809000E+5
2.100000E+0,6.000000E+0,0.000000E+0,5.523170E-7,3.260300E-8,-5.848744E-7,-4.619152E+1,9.205284E-6,5.433834E-7,6.578694E-7,9.120352E+4
2.125000E+0,6.000000E+0,0.000000E+0,5.621859E-7,2.999482E-8,-5.921756E-7,-4.607458E+1,9.369765E-6,4.999137E-7,3.947548E-7,1.519931E+5
2.150000E+0,6.000000E+0,0.000000E+0,9.375311E-7,3.020134E-8,-9.679181E-7,-4.596256E+1,1.562552E-5,5.033556E-7,1.501381E-5,3.996321E+3
2.175000E+0,6.000000E+0,0.000000E+0,1.112895E-6,3.016535E-8,-1.142541E-6,-4.574991E+1,1.854825E-5,5.027558E-7,7.014555E-6,8.553643E+3
2.200000E+0,6.000000E+0,0.000000E+0,1.214980E-6,2.664274E-8,-1.241802E-6,-4.563614E+1,2.024966E-5,4.440457E-7,4.083395E-6,1.469366E+4
2.225000E+0,6.000000E+0,0.000000E+0,1.773380E-6,2.482083E-8,-1.798511E-6,-4.552497E+1,2.955633E-5,4.136805E-7,2.233600E-5,2.686246E+3
2.250000E+0,6.000000E+0,0.000000E+0,2.094191E-6,2.296568E-8,-2.117412E-6,-4.541225E+1,3.490319E-5,3.827614E-7,1.283246E-5,4.675644E+3
2.275000E+0,6.000000E+0,0.000000E+0,2.024330E-6,2.152081E-8,-2.046199E-6,-4.530230E+1,3.373883E-5,3.586801E-7,-2.794459E-6,-2.147106E+4
2.300000E+0,6.000000E+0,0.000000E+0,1.870197E-6,2.116538E-8,-1.891656E-6,-4.513044E+1,3.116995E-5,3.527564E-7,-6.165315E-6,-9.731864E+3
2.325000E+0,6.000000E+0,0.000000E+0,1.759046E-6,1.975961E-8,-1.779126E-6,-4.501274E+1,2.931744E-5,3.293268E-7,-4.446028E-6,-1.349519E+4
2.350000E+0,6.000000E+0,0.000000E+0,1.782092E-6,1.871789E-8,-1.801165E-6,-4.489594E+1,2.970153E-5,3.119648E-7,9.218184E-7,6.508875E+4
2.375000E+0,6.000000E+0,0.000000E+0,1.693639E-6,1.704962E-8,-1.710975E-6,-4.478346E+1,2.822731E-5,2.841604E-7,-3.538130E-6,-1.695811E+4
2.400000E+0,6.000000E+0,0.000000E+0,1.707799E-6,1.627240E-8,-1.724391E-6,-4.467167E+1,2.846332E-5,2.712067E-7,5.664333E-7,1.059260E+5
2.425000E+0,6.000000E+0,0.000000E+0,1.783260E-6,1.616467E-8,-1.799805E-6,-4.455684E+1,2.972100E-5,2.694112E-7,3.018426E-6,1.987791E+4
2.450000E+0,6.000000E+0,0.000000E+0,1.806481E-6,1.478680E-8,-1.821593E-6,-4.443908E+1,3.010801E-5,2.464467E-7,9.288351E-7,6.459704E+4
2.475000E+0,6.000000E+0,0.000000E+0,1.632407E-6,1.388001E-8,-1.646632E-6,-4.432524E+1,2.720678E-5,2.313336E-7,-6.962969E-6,-8.617014E+3
2.500000E+0,6.000000E+0,0.000000E+0,1.468084E-6,1.366773E-8,-1.482075E-6,-4.421480E+1,2.446806E-5,2.277954E-7,-6.572914E-6,-9.128372E+3
2.525000E+0,6.000000E+0,0.000000E+0,1.480093E-6,1.330392E-8,-1.493714E-6,-4.410344E+1,2.466822E-5,2.217321E-7,4.803633E-7,1.249055E+5
2.550000E+0,6.000000E+0,0.000000E+0,1.380808E-6,1.206954E-8,-1.393090E-6,-4.398523E+1,2.301347E-5,2.011589E-7,-3.971386E-6,-1.510808E+4
2.575000E+0,6.000000E+0,0.000000E+0,1.826797E-6,1.045179E-8,-1.837596E-6,-4.387227E+1,3.044661E-5,1.741966E-7,1.783953E-5,3.363317E+3
2.600000E+0,6.000000E+0,0.000000E+0,1.908175E-6,9.426635E-9,-1.918244E-6,-4.361649E+1,3.180291E-5,1.571106E-7,3.255127E-6,1.843246E+4
2.625000E+0,6.000000E+0,0.000000E+0,2.563870E-6,9.097262E-9,-2.573398E-6,-4.350600E+1,4.273116E-5,1.516210E-7,2.622781E-5,2.287648E+3
2.650000E+0,6.000000E+0,0.000000E+0,2.020007E-6,8.862505E-9,-2.029198E-6,-4.339430E+1,3.366679E-5,1.477084E-7,-2.175450E-5,-2.758050E+3
2.675000E+0,6.000000E+0,0.000000E+0,2.044864E-6,7.980390E-9,-2.053227E-6,-4.324082E+1,3.408106E-5,1.330065E-7,9.942505E-7,6.034696E+4
2.700000E+0,6.000000E+0,0.000000E+0,2.120717E-6,7.707486E-9,-2.128767E-6,-4.312957E+1,3.534528E-5,1.284581E-7,3.034120E-6,1.977509E+4
2.725000E+0,6.000000E+0,0.000000E+0,2.274952E-6,6.863856E-9,-2.282193E-6,-4.301665E+1,3.791586E-5,1.143976E-7,6.169412E-6,9.725400E+3
2.750000E+0,6.000000E+0,0.000000E+0,2.054434E-6,6.633320E-9,-2.061399E-6,-4.290520E+1,3.424056E-5,1.105553E-7,-8.820725E-6,-6.802162E+3
2.775000E+0,6.000000E+0,0.000000E+0,1.819662E-6,5.777304E-9,-1.825788E-6,-4.278677E+1,3.032770E-5,9.628840E-8,-9.390874E-6,-6.389182E+3
2.800000E+0,6.000000E+0,0.000000E+0,1.739235E-6,5.367004E-9,-1.744934E-6,-4.267377E+1,2.898725E-5,8.945006E-8,-3.217078E-6,-1.865046E+4
2.825000E+0,6.000000E+0,0.000000E+0,1.902412E-6,4.896002E-9,-1.907680E-6,-4.256246E+1,3.170687E-5,8.160003E-8,6.527089E-6,9.192460E+3
2.850000E+0,6.000000E+0,0.000000E+0,1.936989E-6,4.638611E-9,-1.942015E-6,-4.244982E+1,3.228315E-5,7.731018E-8,1.383069E-6,4.338180E+4
2.875000E+0,6.000000E+0,0.000000E+0,1.621662E-6,4.509214E-9,-1.626522E-6,-4.233393E+1,2.702771E-5,7.515357E-8,-1.261306E-5,-4.756975E+3
2.900000E+0,6.000000E+0,0.000000E+0,1.566577E-6,4.321780E-9,-1.571254E-6,-4.222240E+1,2.610961E-5,7.202967E-8,-2.203419E-6,-2.723041E+4
2.925000E+0,6.000000E+0,0.000000E+0,1.518009E-6,4.098035E-9,-1.522464E-6,-4.210947E+1,2.530014E-5,6.830059E-8,-1.942731E-6,-3.088436E+4
2.950000E+0,6.000000E+0,0.000000E+0,1.552678E-6,3.893553E-9,-1.556935E-6,-4.199904E+1,2.587797E-5,6.489255E-8,1.386788E-6,4.326543E+4
2.975000E+0,6.000000E+0,0.000000E+0,1.638948E-6,3.536444E-9,-1.642832E-6,-4.188186E+1,2.731579E-5,5.894073E-8,3.450773E-6,1.738741E+4
3.000000E+0,6.000000E+0,0.000000E+0,1.712421E-6,3.087461E-9,-1.715864E-6,-4.176830E+1,2.854035E-5,5.145768E-8,2.938941E-6,2.041552E+4
