# of variables,1,Sweep points,601,Parametric points,1,
Vd,Vs,Id,Is,time_s,Id_dens,Ron
1.000000E+1,0.000000E+0,2.993357E-2,-2.993432E-2,1.448010E+0,4.988929E-1,1.002219E-1
9.950000E+0,0.000000E+0,2.990253E-2,-2.990335E-2,1.514567E+0,4.983755E-1,9.664643E+1
9.900000E+0,0.000000E+0,2.986975E-2,-2.987037E-2,1.581317E+0,4.978291E-1,9.151209E+1
9.850000E+0,0.000000E+0,2.983744E-2,-2.983823E-2,1.648067E+0,4.972907E-1,9.286282E+1
9.800000E+0,0.000000E+0,2.980341E-2,-2.980403E-2,1.725806E+0,4.967235E-1,8.814649E+1
9.750000E+0,0.000000E+0,2.977359E-2,-2.977434E-2,1.793701E+0,4.962265E-1,1.006193E+2
9.700000E+0,0.000000E+0,2.973975E-2,-2.974045E-2,1.869546E+0,4.956625E-1,8.864620E+1
9.650000E+0,0.000000E+0,2.970363E-2,-2.970424E-2,1.942049E+0,4.950605E-1,8.305552E+1
9.600000E+0,0.000000E+0,2.966777E-2,-2.966852E-2,2.009785E+0,4.944628E-1,8.365950E+1
9.550000E+0,0.000000E+0,2.962755E-2,-2.962815E-2,2.076701E+0,4.937925E-1,7.458958E+1
9.500000E+0,0.000000E+0,2.959009E-2,-2.959069E-2,2.143019E+0,4.931682E-1,8.009412E+1
9.450000E+0,0.000000E+0,2.955049E-2,-2.955116E-2,2.210146E+0,4.925082E-1,7.575433E+1
9.400000E+0,0.000000E+0,2.950698E-2,-2.950760E-2,2.276910E+0,4.917830E-1,6.894746E+1
9.350000E+0,0.000000E+0,2.946351E-2,-2.946410E-2,2.343203E+0,4.910584E-1,6.900359E+1
9.300000E+0,0.000000E+0,2.942215E-2,-2.942277E-2,2.410906E+0,4.903692E-1,7.254686E+1
9.250000E+0,0.000000E+0,2.937762E-2,-2.937822E-2,2.478319E+0,4.896269E-1,6.735865E+1
9.200000E+0,0.000000E+0,2.933200E-2,-2.933257E-2,2.545527E+0,4.888666E-1,6.576077E+1
9.150000E+0,0.000000E+0,2.928591E-2,-2.928647E-2,2.613308E+0,4.880985E-1,6.509367E+1
9.100000E+0,0.000000E+0,2.923920E-2,-2.923975E-2,2.680657E+0,4.873200E-1,6.423181E+1
9.050000E+0,0.000000E+0,2.919040E-2,-2.919095E-2,2.747427E+0,4.865066E-1,6.146908E+1
9.000000E+0,0.000000E+0,2.914416E-2,-2.914476E-2,2.814333E+0,4.857359E-1,6.487866E+1
8.950000E+0,0.000000E+0,2.909474E-2,-2.909531E-2,2.881177E+0,4.849124E-1,6.071369E+1
8.900000E+0,0.000000E+0,2.904284E-2,-2.904334E-2,2.947134E+0,4.840473E-1,5.779849E+1
8.850000E+0,0.000000E+0,2.899233E-2,-2.899283E-2,3.015118E+0,4.832055E-1,5.939495E+1
8.800000E+0,0.000000E+0,2.893879E-2,-2.893930E-2,3.098420E+0,4.823132E-1,5.603691E+1
8.750000E+0,0.000000E+0,2.888840E-2,-2.888895E-2,3.166623E+0,4.814734E-1,5.953546E+1
8.700000E+0,0.000000E+0,2.883487E-2,-2.883535E-2,3.235157E+0,4.805811E-1,5.603691E+1
8.650000E+0,0.000000E+0,2.877804E-2,-2.877852E-2,3.301018E+0,4.796340E-1,5.279140E+1
8.600000E+0,0.000000E+0,2.872077E-2,-2.872126E-2,3.371057E+0,4.786795E-1,5.238446E+1
8.550000E+0,0.000000E+0,2.866346E-2,-2.866386E-2,3.437135E+0,4.777243E-1,5.234190E+1
8.500000E+0,0.000000E+0,2.860481E-2,-2.860519E-2,3.519466E+0,4.767468E-1,5.115005E+1
8.450000E+0,0.000000E+0,2.854811E-2,-2.854866E-2,3.586478E+0,4.758018E-1,5.291454E+1
8.400000E+0,0.000000E+0,2.848705E-2,-2.848758E-2,3.653555E+0,4.747842E-1,4.913251E+1
8.350000E+0,0.000000E+0,2.842413E-2,-2.842466E-2,3.719787E+0,4.737355E-1,4.768089E+1
8.300000E+0,0.000000E+0,2.836034E-2,-2.836088E-2,3.786633E+0,4.726724E-1,4.702931E+1
8.250000E+0,0.000000E+0,2.829667E-2,-2.829715E-2,3.853454E+0,4.716112E-1,4.711874E+1
8.200000E+0,0.000000E+0,2.823180E-2,-2.823229E-2,3.936676E+0,4.705300E-1,4.624344E+1
8.150000E+0,0.000000E+0,2.816849E-2,-2.816895E-2,4.004301E+0,4.694748E-1,4.738490E+1
8.100000E+0,0.000000E+0,2.810054E-2,-2.810105E-2,4.072303E+0,4.683423E-1,4.415057E+1
8.050000E+0,0.000000E+0,2.803084E-2,-2.803134E-2,4.138733E+0,4.671806E-1,4.304034E+1
8.000000E+0,0.000000E+0,2.796054E-2,-2.796103E-2,4.209979E+0,4.660090E-1,4.267541E+1
7.950000E+0,0.000000E+0,2.788934E-2,-2.788993E-2,4.277003E+0,4.648223E-1,4.213286E+1
7.900000E+0,0.000000E+0,2.781501E-2,-2.781549E-2,4.343839E+0,4.635835E-1,4.036219E+1
7.850000E+0,0.000000E+0,2.774129E-2,-2.774171E-2,4.415638E+0,4.623548E-1,4.069465E+1
7.800000E+0,0.000000E+0,2.766688E-2,-2.766738E-2,4.482644E+0,4.611147E-1,4.031773E+1
7.750000E+0,0.000000E+0,2.759162E-2,-2.759216E-2,4.551368E+0,4.598604E-1,3.986271E+1
7.700000E+0,0.000000E+0,2.751281E-2,-2.751337E-2,4.618066E+0,4.585469E-1,3.806695E+1
7.650000E+0,0.000000E+0,2.743392E-2,-2.743442E-2,4.685603E+0,4.572320E-1,3.802651E+1
7.600000E+0,0.000000E+0,2.735381E-2,-2.735431E-2,4.767943E+0,4.558969E-1,3.744914E+1
7.550000E+0,0.000000E+0,2.727385E-2,-2.727425E-2,4.835238E+0,4.545641E-1,3.751631E+1
7.500000E+0,0.000000E+0,2.718899E-2,-2.718937E-2,4.902671E+0,4.531499E-1,3.535457E+1
7.450000E+0,0.000000E+0,2.710419E-2,-2.710465E-2,4.969047E+0,4.517365E-1,3.537554E+1
7.400000E+0,0.000000E+0,2.701712E-2,-2.701755E-2,5.036264E+0,4.502853E-1,3.445456E+1
7.350000E+0,0.000000E+0,2.692763E-2,-2.692815E-2,5.103133E+0,4.487938E-1,3.352300E+1
7.300000E+0,0.000000E+0,2.683730E-2,-2.683780E-2,5.186136E+0,4.472884E-1,3.321399E+1
7.250000E+0,0.000000E+0,2.674891E-2,-2.674937E-2,5.253587E+0,4.458151E-1,3.393907E+1
7.200000E+0,0.000000E+0,2.665710E-2,-2.665746E-2,5.320709E+0,4.442851E-1,3.267825E+1
7.150000E+0,0.000000E+0,2.656186E-2,-2.656233E-2,5.387528E+0,4.426976E-1,3.149665E+1
7.100000E+0,0.000000E+0,2.646455E-2,-2.646497E-2,5.454803E+0,4.410758E-1,3.082925E+1
7.050000E+0,0.000000E+0,2.636783E-2,-2.636834E-2,5.520757E+0,4.394639E-1,3.101925E+1
7.000000E+0,0.000000E+0,2.626982E-2,-2.627033E-2,5.595115E+0,4.378303E-1,3.060779E+1
6.950000E+0,0.000000E+0,2.616925E-2,-2.616973E-2,5.661899E+0,4.361542E-1,2.983169E+1
6.900000E+0,0.000000E+0,2.606789E-2,-2.606834E-2,5.729754E+0,4.344648E-1,2.959597E+1
6.850000E+0,0.000000E+0,2.596249E-2,-2.596285E-2,5.795634E+0,4.327081E-1,2.846209E+1
6.800000E+0,0.000000E+0,2.585570E-2,-2.585614E-2,5.862820E+0,4.309283E-1,2.809274E+1
6.750000E+0,0.000000E+0,2.574962E-2,-2.575009E-2,5.930003E+0,4.291604E-1,2.828266E+1
6.700000E+0,0.000000E+0,2.563955E-2,-2.563994E-2,5.995635E+0,4.273258E-1,2.725371E+1
6.650000E+0,0.000000E+0,2.552869E-2,-2.552908E-2,6.062772E+0,4.254782E-1,2.706275E+1
6.600000E+0,0.000000E+0,2.541635E-2,-2.541674E-2,6.147158E+0,4.236058E-1,2.670380E+1
6.550000E+0,0.000000E+0,2.530272E-2,-2.530317E-2,6.215450E+0,4.217120E-1,2.640176E+1
6.500000E+0,0.000000E+0,2.518762E-2,-2.518802E-2,6.282187E+0,4.197937E-1,2.606507E+1
6.450000E+0,0.000000E+0,2.507060E-2,-2.507092E-2,6.355517E+0,4.178433E-1,2.563486E+1
6.400000E+0,0.000000E+0,2.495114E-2,-2.495148E-2,6.422450E+0,4.158523E-1,2.511285E+1
6.350000E+0,0.000000E+0,2.482926E-2,-2.482973E-2,6.488587E+0,4.138210E-1,2.461469E+1
6.300000E+0,0.000000E+0,2.470647E-2,-2.470694E-2,6.555685E+0,4.117745E-1,2.443284E+1
6.250000E+0,0.000000E+0,2.458185E-2,-2.458222E-2,6.636782E+0,4.096975E-1,2.407277E+1
6.200000E+0,0.000000E+0,2.445666E-2,-2.445705E-2,6.713221E+0,4.076109E-1,2.396282E+1
6.150000E+0,0.000000E+0,2.432764E-2,-2.432813E-2,6.779559E+0,4.054606E-1,2.325224E+1
6.100000E+0,0.000000E+0,2.419735E-2,-2.419765E-2,6.862773E+0,4.032892E-1,2.302685E+1
6.050000E+0,0.000000E+0,2.406496E-2,-2.406536E-2,6.930476E+0,4.010826E-1,2.265947E+1
6.000000E+0,0.000000E+0,2.393144E-2,-2.393173E-2,6.997573E+0,3.988574E-1,2.246949E+1
5.950000E+0,0.000000E+0,2.379475E-2,-2.379510E-2,7.063507E+0,3.965791E-1,2.194624E+1
5.900000E+0,0.000000E+0,2.365648E-2,-2.365671E-2,7.147087E+0,3.942746E-1,2.169672E+1
5.850000E+0,0.000000E+0,2.351790E-2,-2.351836E-2,7.214158E+0,3.919649E-1,2.164802E+1
5.800000E+0,0.000000E+0,2.337570E-2,-2.337610E-2,7.281429E+0,3.895951E-1,2.109816E+1
5.750000E+0,0.000000E+0,2.323077E-2,-2.323109E-2,7.347914E+0,3.871794E-1,2.069877E+1
5.700000E+0,0.000000E+0,2.308547E-2,-2.308586E-2,7.431827E+0,3.847579E-1,2.064809E+1
5.650000E+0,0.000000E+0,2.293858E-2,-2.293888E-2,7.499386E+0,3.823097E-1,2.042344E+1
5.600000E+0,0.000000E+0,2.278816E-2,-2.278844E-2,7.566925E+0,3.798026E-1,1.994295E+1
5.550000E+0,0.000000E+0,2.263523E-2,-2.263552E-2,7.633456E+0,3.772539E-1,1.961793E+1
5.500000E+0,0.000000E+0,2.248192E-2,-2.248228E-2,7.700406E+0,3.746986E-1,1.956741E+1
5.450000E+0,0.000000E+0,2.232585E-2,-2.232607E-2,7.766481E+0,3.720975E-1,1.922225E+1
5.400000E+0,0.000000E+0,2.216700E-2,-2.216723E-2,7.850648E+0,3.694500E-1,1.888617E+1
5.350000E+0,0.000000E+0,2.200888E-2,-2.200924E-2,7.918839E+0,3.668147E-1,1.897316E+1
5.300000E+0,0.000000E+0,2.184619E-2,-2.184644E-2,7.985046E+0,3.641031E-1,1.843925E+1
5.250000E+0,0.000000E+0,2.168167E-2,-2.168198E-2,8.051257E+0,3.613611E-1,1.823466E+1
5.200000E+0,0.000000E+0,2.151560E-2,-2.151591E-2,8.119154E+0,3.585933E-1,1.806470E+1
5.150000E+0,0.000000E+0,2.134665E-2,-2.134698E-2,8.186368E+0,3.557775E-1,1.775739E+1
5.100000E+0,0.000000E+0,2.117603E-2,-2.117633E-2,8.268922E+0,3.529338E-1,1.758253E+1
5.050000E+0,0.000000E+0,2.100401E-2,-2.100431E-2,8.336871E+0,3.500668E-1,1.743993E+1
5.000000E+0,0.000000E+0,2.083063E-2,-2.083086E-2,8.403837E+0,3.471772E-1,1.730316E+1
4.950000E+0,0.000000E+0,2.065536E-2,-2.065568E-2,8.470527E+0,3.442560E-1,1.711615E+1
4.900000E+0,0.000000E+0,2.050324E-2,-2.050353E-2,8.537633E+0,3.417206E-1,1.972098E+1
4.850000E+0,0.000000E+0,2.037610E-2,-2.037638E-2,8.605478E+0,3.396017E-1,2.359665E+1
4.800000E+0,0.000000E+0,2.019474E-2,-2.019498E-2,8.672794E+0,3.365791E-1,1.654218E+1
4.750000E+0,0.000000E+0,2.001239E-2,-2.001257E-2,8.739623E+0,3.335399E-1,1.645161E+1
4.700000E+0,0.000000E+0,1.982681E-2,-1.982703E-2,8.806679E+0,3.304468E-1,1.616497E+1
4.650000E+0,0.000000E+0,1.963832E-2,-1.963854E-2,8.873368E+0,3.273054E-1,1.591672E+1
4.600000E+0,0.000000E+0,1.944859E-2,-1.944883E-2,8.940346E+0,3.241432E-1,1.581171E+1
4.550000E+0,0.000000E+0,1.925634E-2,-1.925659E-2,9.006431E+0,3.209390E-1,1.560475E+1
4.500000E+0,0.000000E+0,1.906160E-2,-1.906183E-2,9.090057E+0,3.176933E-1,1.540504E+1
4.450000E+0,0.000000E+0,1.886467E-2,-1.886491E-2,9.158547E+0,3.144111E-1,1.523355E+1
4.400000E+0,0.000000E+0,1.866571E-2,-1.866598E-2,9.231628E+0,3.110951E-1,1.507838E+1
