# of variables,1,Sweep points,601,Parametric points,1,
Vd,Vs,Id,Is,time_s,Id_dens,Ron
-1.380000E+1,0.000000E+0,-4.668538E-4,4.668429E-4,-2.621658E+1,7.780896E-3,-5.934324E+4
-1.385000E+1,0.000000E+0,-4.670045E-4,4.669941E-4,-2.614954E+1,7.783409E-3,-1.989562E+4
-1.390000E+1,0.000000E+0,-4.669304E-4,4.669194E-4,-2.608313E+1,7.782174E-3,4.047083E+4
-1.395000E+1,0.000000E+0,-4.667721E-4,4.667615E-4,-2.601640E+1,7.779535E-3,1.894839E+4
-1.400000E+1,0.000000E+0,-4.666336E-4,4.666225E-4,-2.595055E+1,7.777226E-3,2.165985E+4
-1.405000E+1,0.000000E+0,-4.668031E-4,4.667928E-4,-2.588373E+1,7.780051E-3,-1.769904E+4
-1.410000E+1,0.000000E+0,-4.664984E-4,4.664883E-4,-2.581734E+1,7.774973E-3,9.846138E+3
-1.415000E+1,0.000000E+0,-4.664805E-4,4.664701E-4,-2.575073E+1,7.774675E-3,1.676085E+5
-1.420000E+1,0.000000E+0,-4.665201E-4,4.665094E-4,-2.568391E+1,7.775335E-3,-7.579354E+4
-1.425000E+1,0.000000E+0,-4.665687E-4,4.665578E-4,-2.561733E+1,7.776146E-3,-6.165025E+4
-1.430000E+1,0.000000E+0,-4.667403E-4,4.667292E-4,-2.555110E+1,7.779005E-3,-1.748884E+4
-1.435000E+1,0.000000E+0,-4.665751E-4,4.665649E-4,-2.548446E+1,7.776251E-3,1.815734E+4
