# of variables,1,Sweep points,201,Parametric points,1,,,,,
Vg,Vs,Vd,Ig,Is,Id,time_s,Id_dens,Ig_dens,gm,gm_dens
-3.950000E+0,0.000000E+0,5.000000E+0,-1.592510E-4,1.592579E-4,4.913296E-9,3.510009E+0,8.188826E-8,2.654183E-3,-1.053405E-9,-1.755675E-8
-3.915000E+0,0.000000E+0,5.000000E+0,-1.560144E-4,1.560218E-4,4.939532E-9,3.580908E+0,8.232554E-8,2.600241E-3,7.496226E-10,1.249371E-8
-3.880000E+0,0.000000E+0,5.000000E+0,-1.526247E-4,1.526322E-4,4.907489E-9,3.652903E+0,8.179148E-8,2.543746E-3,-9.155343E-10,-1.525891E-8
-3.845000E+0,0.000000E+0,5.000000E+0,-1.496460E-4,1.496540E-4,4.925126E-9,3.727032E+0,8.208543E-8,2.494101E-3,5.039144E-10,8.398573E-9
-3.810000E+0,0.000000E+0,5.000000E+0,-1.463803E-4,1.463875E-4,4.899979E-9,3.797977E+0,8.166631E-8,2.439672E-3,-7.184856E-10,-1.197476E-8
-3.775000E+0,0.000000E+0,5.000000E+0,-1.433288E-4,1.433361E-4,4.933404E-9,3.871165E+0,8.222340E-8,2.388813E-3,9.550075E-10,1.591679E-8
-3.740000E+0,0.000000E+0,5.000000E+0,-1.402564E-4,1.402638E-4,4.907820E-9,3.942349E+0,8.179701E-8,2.337607E-3,-7.309582E-10,-1.218264E-8
-3.705000E+0,0.000000E+0,5.000000E+0,-1.370744E-4,1.370810E-4,4.876237E-9,4.015911E+0,8.127061E-8,2.284573E-3,-9.023893E-10,-1.503982E-8
-3.670000E+0,0.000000E+0,5.000000E+0,-1.341702E-4,1.341777E-4,4.888543E-9,4.087098E+0,8.147572E-8,2.236170E-3,3.516045E-10,5.860074E-9
-3.635000E+0,0.000000E+0,5.000000E+0,-1.314796E-4,1.314878E-4,4.857429E-9,4.157841E+0,8.095715E-8,2.191327E-3,-8.889651E-10,-1.481608E-8
-3.600000E+0,0.000000E+0,5.000000E+0,-1.284129E-4,1.284202E-4,4.859823E-9,4.229508E+0,8.099705E-8,2.140214E-3,6.838974E-11,1.139829E-9
-3.565000E+0,0.000000E+0,5.000000E+0,-1.256746E-4,1.256816E-4,4.837549E-9,4.301029E+0,8.062581E-8,2.094577E-3,-6.364052E-10,-1.060675E-8
-3.530000E+0,0.000000E+0,5.000000E+0,-1.230290E-4,1.230367E-4,4.837022E-9,4.372334E+0,8.061703E-8,2.050483E-3,-1.504828E-11,-2.508047E-10
-3.495000E+0,0.000000E+0,5.000000E+0,-1.204630E-4,1.204705E-4,4.808309E-9,4.442426E+0,8.013848E-8,2.007717E-3,-8.203723E-10,-1.367287E-8
-3.460000E+0,0.000000E+0,5.000000E+0,-1.178664E-4,1.178749E-4,4.804169E-9,4.513652E+0,8.006948E-8,1.964440E-3,-1.182800E-10,-1.971333E-9
-3.425000E+0,0.000000E+0,5.000000E+0,-1.153021E-4,1.153097E-4,4.785517E-9,4.585864E+0,7.975862E-8,1.921702E-3,-5.329071E-10,-8.881784E-9
-3.390000E+0,0.000000E+0,5.000000E+0,-1.127800E-4,1.127882E-4,4.788832E-9,4.657732E+0,7.981387E-8,1.879666E-3,9.471788E-11,1.578631E-9
-3.355000E+0,0.000000E+0,5.000000E+0,-1.103541E-4,1.103616E-4,4.767467E-9,4.728900E+0,7.945778E-8,1.839235E-3,-6.104450E-10,-1.017408E-8
-3.320000E+0,0.000000E+0,5.000000E+0,-1.079015E-4,1.079091E-4,4.743764E-9,4.799802E+0,7.906274E-8,1.798358E-3,-6.772107E-10,-1.128684E-8
-3.285000E+0,0.000000E+0,5.000000E+0,-1.055390E-4,1.055467E-4,4.750189E-9,4.871836E+0,7.916981E-8,1.758983E-3,1.835484E-10,3.059140E-9
-3.250000E+0,0.000000E+0,5.000000E+0,-1.031857E-4,1.031941E-4,4.740668E-9,4.945182E+0,7.901114E-8,1.719761E-3,-2.720110E-10,-4.533516E-9
-3.215000E+0,0.000000E+0,5.000000E+0,-1.008277E-4,1.008362E-4,4.712431E-9,5.015816E+0,7.854052E-8,1.680462E-3,-8.067705E-10,-1.344618E-8
-3.180000E+0,0.000000E+0,5.000000E+0,-9.857737E-5,9.858853E-5,4.704789E-9,5.148890E+0,7.841315E-8,1.642956E-3,-2.183523E-10,-3.639205E-9
-3.145000E+0,0.000000E+0,5.000000E+0,-9.630759E-5,9.631821E-5,4.716482E-9,5.219081E+0,7.860804E-8,1.605127E-3,3.340947E-10,5.568244E-9
-3.110000E+0,0.000000E+0,5.000000E+0,-9.410793E-5,9.411852E-5,4.706023E-9,5.290193E+0,7.843371E-8,1.568465E-3,-2.988467E-10,-4.980778E-9
-3.075000E+0,0.000000E+0,5.000000E+0,-9.203346E-5,9.204391E-5,4.726675E-9,5.361225E+0,7.877791E-8,1.533891E-3,5.900550E-10,9.834250E-9
-3.040000E+0,0.000000E+0,5.000000E+0,-8.974752E-5,8.975793E-5,4.706298E-9,5.432086E+0,7.843830E-8,1.495792E-3,-5.821883E-10,-9.703138E-9
-3.005000E+0,0.000000E+0,5.000000E+0,-8.774424E-5,8.775406E-5,4.690495E-9,5.503802E+0,7.817491E-8,1.462404E-3,-4.515245E-10,-7.525409E-9
-2.970000E+0,0.000000E+0,5.000000E+0,-8.582349E-5,8.583338E-5,4.708052E-9,5.574151E+0,7.846753E-8,1.430391E-3,5.016305E-10,8.360508E-9
-2.935000E+0,0.000000E+0,5.000000E+0,-8.385638E-5,8.386608E-5,4.674837E-9,5.645944E+0,7.791394E-8,1.397606E-3,-9.490060E-10,-1.581677E-8
-2.900000E+0,0.000000E+0,5.000000E+0,-8.187496E-5,8.188418E-5,4.672687E-9,5.716876E+0,7.787812E-8,1.364583E-3,-6.141119E-11,-1.023520E-9
-2.865000E+0,0.000000E+0,5.000000E+0,-8.000820E-5,8.001713E-5,4.679400E-9,5.787987E+0,7.798999E-8,1.333470E-3,1.917831E-10,3.196385E-9
-2.830000E+0,0.000000E+0,5.000000E+0,-7.806698E-5,7.807609E-5,4.643989E-9,5.859827E+0,7.739981E-8,1.301116E-3,-1.011737E-9,-1.686228E-8
-2.795000E+0,0.000000E+0,5.000000E+0,-7.619360E-5,7.620257E-5,4.649847E-9,5.931133E+0,7.749745E-8,1.269893E-3,1.673709E-10,2.789515E-9
-2.760000E+0,0.000000E+0,5.000000E+0,-7.440828E-5,7.441732E-5,4.617618E-9,6.001820E+0,7.696030E-8,1.240138E-3,-9.208126E-10,-1.534688E-8
-2.725000E+0,0.000000E+0,5.000000E+0,-7.265610E-5,7.266473E-5,4.608520E-9,6.075885E+0,7.680867E-8,1.210935E-3,-2.599444E-10,-4.332407E-9
-2.690000E+0,0.000000E+0,5.000000E+0,-7.096150E-5,7.096981E-5,4.601061E-9,6.146453E+0,7.668436E-8,1.182692E-3,-2.131121E-10,-3.551868E-9
-2.655000E+0,0.000000E+0,5.000000E+0,-6.930072E-5,6.930884E-5,4.568101E-9,6.219028E+0,7.613502E-8,1.155012E-3,-9.417229E-10,-1.569538E-8
-2.620000E+0,0.000000E+0,5.000000E+0,-6.761902E-5,6.762737E-5,4.584455E-9,6.289380E+0,7.640759E-8,1.126984E-3,4.672707E-10,7.787844E-9
-2.585000E+0,0.000000E+0,5.000000E+0,-6.595704E-5,6.596509E-5,4.595152E-9,6.362166E+0,7.658587E-8,1.099284E-3,3.056222E-10,5.093703E-9
-2.550000E+0,0.000000E+0,5.000000E+0,-6.425961E-5,6.426750E-5,4.612453E-9,6.432991E+0,7.687422E-8,1.070994E-3,4.943094E-10,8.238489E-9
-2.515000E+0,0.000000E+0,5.000000E+0,-6.274270E-5,6.275036E-5,4.589058E-9,6.505081E+0,7.648430E-8,1.045712E-3,-6.684304E-10,-1.114051E-8
-2.480000E+0,0.000000E+0,5.000000E+0,-6.113779E-5,6.114547E-5,4.588599E-9,6.576058E+0,7.647665E-8,1.018963E-3,-1.310698E-11,-2.184496E-10
-2.445000E+0,0.000000E+0,5.000000E+0,-5.961684E-5,5.962424E-5,4.590813E-9,6.647262E+0,7.651355E-8,9.936140E-4,6.325099E-11,1.054183E-9
-2.410000E+0,0.000000E+0,5.000000E+0,-5.800618E-5,5.801321E-5,4.594251E-9,6.720162E+0,7.657085E-8,9.667696E-4,9.821984E-11,1.636997E-9
-2.375000E+0,0.000000E+0,5.000000E+0,-5.658276E-5,5.659023E-5,4.586516E-9,6.792824E+0,7.644193E-8,9.430460E-4,-2.210042E-10,-3.683403E-9
-2.340000E+0,0.000000E+0,5.000000E+0,-5.516062E-5,5.516754E-5,4.607172E-9,6.866859E+0,7.678620E-8,9.193436E-4,5.901819E-10,9.836365E-9
-2.305000E+0,0.000000E+0,5.000000E+0,-5.372474E-5,5.373191E-5,4.577192E-9,6.938601E+0,7.628653E-8,8.954123E-4,-8.565720E-10,-1.427620E-8
-2.270000E+0,0.000000E+0,5.000000E+0,-5.236217E-5,5.236913E-5,4.556795E-9,7.010957E+0,7.594659E-8,8.727028E-4,-5.827592E-10,-9.712654E-9
-2.235000E+0,0.000000E+0,5.000000E+0,-5.096645E-5,5.097359E-5,4.571666E-9,7.084563E+0,7.619443E-8,8.494409E-4,4.248665E-10,7.081108E-9
-2.200000E+0,0.000000E+0,5.000000E+0,-4.960327E-5,4.960992E-5,4.579096E-9,7.155842E+0,7.631826E-8,8.267212E-4,2.122873E-10,3.538122E-9
-2.165000E+0,0.000000E+0,5.000000E+0,-4.822764E-5,4.823351E-5,4.592239E-9,7.226719E+0,7.653731E-8,8.037940E-4,3.755091E-10,6.258486E-9
-2.130000E+0,0.000000E+0,5.000000E+0,-4.687067E-5,4.687698E-5,4.711690E-9,7.298547E+0,7.852816E-8,7.811779E-4,3.412889E-9,5.688148E-8
-2.095000E+0,0.000000E+0,5.000000E+0,-4.559175E-5,4.559725E-5,5.224095E-9,7.369987E+0,8.706826E-8,7.598625E-4,1.464016E-8,2.440027E-7
-2.060000E+0,0.000000E+0,5.000000E+0,-4.434237E-5,4.434554E-5,7.155951E-9,7.442139E+0,1.192659E-7,7.390396E-4,5.519589E-8,9.199314E-7
-2.025000E+0,0.000000E+0,5.000000E+0,-4.312334E-5,4.311890E-5,1.464486E-8,7.612772E+0,2.440810E-7,7.187223E-4,2.139689E-7,3.566148E-6
-1.990000E+0,0.000000E+0,5.000000E+0,-4.189806E-5,4.186865E-5,3.787129E-8,7.686324E+0,6.311881E-7,6.983010E-4,6.636122E-7,1.106020E-5
-1.955000E+0,0.000000E+0,5.000000E+0,-4.077175E-5,4.066201E-5,1.203011E-7,7.815116E+0,2.005019E-6,6.795291E-4,2.355138E-6,3.925230E-5
-1.920000E+0,0.000000E+0,5.000000E+0,-3.956513E-5,3.923064E-5,3.445132E-7,7.885608E+0,5.741886E-6,6.594189E-4,6.406059E-6,1.067676E-4
-1.885000E+0,0.000000E+0,5.000000E+0,-3.840607E-5,3.752943E-5,8.860392E-7,7.956418E+0,1.476732E-5,6.401012E-4,1.547217E-5,2.578695E-4
-1.850000E+0,0.000000E+0,5.000000E+0,-3.731103E-5,3.526722E-5,2.051007E-6,8.081011E+0,3.418344E-5,6.218504E-4,3.328478E-5,5.547463E-4
-1.815000E+0,0.000000E+0,5.000000E+0,-3.620510E-5,3.193010E-5,4.281614E-6,8.151980E+0,7.136023E-5,6.034183E-4,6.373163E-5,1.062194E-3
-1.780000E+0,0.000000E+0,5.000000E+0,-3.506465E-5,2.684272E-5,8.225889E-6,8.224289E+0,1.370982E-4,5.844108E-4,1.126936E-4,1.878227E-3
-1.745000E+0,0.000000E+0,5.000000E+0,-3.398714E-5,1.946490E-5,1.451987E-5,8.348908E+0,2.419978E-4,5.664523E-4,1.798280E-4,2.997134E-3
-1.710000E+0,0.000000E+0,5.000000E+0,-3.292774E-5,8.991274E-6,2.399179E-5,8.485789E+0,3.998631E-4,5.487957E-4,2.706262E-4,4.510436E-3
-1.675000E+0,0.000000E+0,5.000000E+0,-3.195610E-5,-5.521857E-6,3.749500E-5,8.556245E+0,6.249167E-4,5.326017E-4,3.858062E-4,6.430103E-3
-1.640000E+0,0.000000E+0,5.000000E+0,-3.093969E-5,-2.519278E-5,5.609252E-5,8.684443E+0,9.348754E-4,5.156614E-4,5.313577E-4,8.855961E-3
-1.605000E+0,0.000000E+0,5.000000E+0,-2.998553E-5,-5.093615E-5,8.092215E-5,8.755104E+0,1.348702E-3,4.997589E-4,7.094178E-4,1.182363E-2
-1.570000E+0,0.000000E+0,5.000000E+0,-2.899954E-5,-8.377621E-5,1.128950E-4,8.881838E+0,1.881584E-3,4.833257E-4,9.135106E-4,1.522518E-2
-1.535000E+0,0.000000E+0,5.000000E+0,-2.804667E-5,-1.248791E-4,1.528014E-4,9.008708E+0,2.546690E-3,4.674444E-4,1.140182E-3,1.900304E-2
-1.500000E+0,0.000000E+0,5.000000E+0,-2.711378E-5,-1.747493E-4,2.018645E-4,9.079679E+0,3.364408E-3,4.518964E-4,1.401803E-3,2.336338E-2
-1.465000E+0,0.000000E+0,5.000000E+0,-2.618700E-5,-2.348467E-4,2.610345E-4,9.149638E+0,4.350575E-3,4.364500E-4,1.690572E-3,2.817619E-2
-1.430000E+0,0.000000E+0,5.000000E+0,-2.526342E-5,-3.047440E-4,3.300067E-4,9.220563E+0,5.500112E-3,4.210569E-4,1.970635E-3,3.284392E-2
-1.395000E+0,0.000000E+0,5.000000E+0,-2.440365E-5,-3.849584E-4,4.093601E-4,9.291333E+0,6.822668E-3,4.067276E-4,2.267238E-3,3.778730E-2
-1.360000E+0,0.000000E+0,5.000000E+0,-2.355076E-5,-4.758170E-4,4.993654E-4,9.361114E+0,8.322757E-3,3.925127E-4,2.571582E-3,4.285970E-2
-1.325000E+0,0.000000E+0,5.000000E+0,-2.268652E-5,-5.773499E-4,6.000333E-4,9.432056E+0,1.000056E-2,3.781086E-4,2.876225E-3,4.793709E-2
-1.290000E+0,0.000000E+0,5.000000E+0,-2.185401E-5,-6.893837E-4,7.112352E-4,-5.049694E+1,1.185392E-2,3.642334E-4,3.177197E-3,5.295328E-2
-1.255000E+0,0.000000E+0,5.000000E+0,-2.104862E-5,-8.114706E-4,8.325173E-4,-5.042549E+1,1.387529E-2,3.508103E-4,3.465202E-3,5.775336E-2
-1.220000E+0,0.000000E+0,5.000000E+0,-2.024882E-5,-9.436714E-4,9.639210E-4,-5.035380E+1,1.606535E-2,3.374803E-4,3.754392E-3,6.257321E-2
-1.185000E+0,0.000000E+0,5.000000E+0,-1.944412E-5,-1.086106E-3,1.104720E-3,-5.022312E+1,1.841199E-2,3.240687E-4,4.022816E-3,6.704694E-2
-1.150000E+0,0.000000E+0,5.000000E+0,-1.867688E-5,-1.238438E-3,1.256261E-3,-5.015032E+1,2.093768E-2,3.112813E-4,4.329749E-3,7.216248E-2
-1.115000E+0,0.000000E+0,5.000000E+0,-1.793737E-5,-1.398284E-3,1.415354E-3,-5.007917E+1,2.358923E-2,2.989562E-4,4.545519E-3,7.575866E-2
-1.080000E+0,0.000000E+0,5.000000E+0,-1.718357E-5,-1.566844E-3,1.583137E-3,-5.000851E+1,2.638562E-2,2.863928E-4,4.793813E-3,7.989689E-2
-1.045000E+0,0.000000E+0,5.000000E+0,-1.644976E-5,-1.743269E-3,1.758758E-3,-4.993051E+1,2.931263E-2,2.741627E-4,5.017723E-3,8.362872E-2
-1.010000E+0,0.000000E+0,5.000000E+0,-1.574974E-5,-1.927412E-3,1.942180E-3,-4.984506E+1,3.236967E-2,2.624957E-4,5.240645E-3,8.734409E-2
-9.750000E-1,0.000000E+0,5.000000E+0,-1.505097E-5,-2.118693E-3,2.132766E-3,-4.977325E+1,3.554610E-2,2.508495E-4,5.445310E-3,9.075517E-2
-9.400000E-1,0.000000E+0,5.000000E+0,-1.437863E-5,-2.316762E-3,2.330230E-3,-4.968398E+1,3.883717E-2,2.396439E-4,5.641832E-3,9.403054E-2
-9.050000E-1,0.000000E+0,5.000000E+0,-1.369222E-5,-2.521615E-3,2.534399E-3,-4.961121E+1,4.223998E-2,2.282037E-4,5.833392E-3,9.722320E-2
-8.700000E-1,0.000000E+0,5.000000E+0,-1.303217E-5,-2.732144E-3,2.744337E-3,-4.954139E+1,4.573896E-2,2.172029E-4,5.998236E-3,9.997060E-2
-8.350000E-1,0.000000E+0,5.000000E+0,-1.239011E-5,-2.950308E-3,2.961806E-3,-4.947029E+1,4.936343E-2,2.065019E-4,6.213392E-3,1.035565E-1
-8.000000E-1,0.000000E+0,5.000000E+0,-1.176462E-5,-3.172402E-3,3.183230E-3,-4.940061E+1,5.305383E-2,1.960770E-4,6.326401E-3,1.054400E-1
-7.650000E-1,0.000000E+0,5.000000E+0,-1.113116E-5,-3.398984E-3,3.409191E-3,-4.932920E+1,5.681985E-2,1.855193E-4,6.456035E-3,1.076006E-1
-7.300000E-1,0.000000E+0,5.000000E+0,-1.051416E-5,-3.630168E-3,3.639773E-3,-4.925864E+1,6.066288E-2,1.752361E-4,6.588049E-3,1.098008E-1
-6.950000E-1,0.000000E+0,5.000000E+0,-9.911374E-6,-3.865752E-3,3.874718E-3,-4.912812E+1,6.457863E-2,1.651896E-4,6.712714E-3,1.118786E-1
-6.600000E-1,0.000000E+0,5.000000E+0,-9.319435E-6,-4.105719E-3,4.114109E-3,-4.905727E+1,6.856848E-2,1.553239E-4,6.839746E-3,1.139958E-1
-6.250000E-1,0.000000E+0,5.000000E+0,-8.761550E-6,-4.348581E-3,4.356442E-3,-4.898691E+1,7.260736E-2,1.460258E-4,6.923785E-3,1.153964E-1
-5.900000E-1,0.000000E+0,5.000000E+0,-8.189721E-6,-4.595408E-3,4.602678E-3,-4.891600E+1,7.671129E-2,1.364953E-4,7.035317E-3,1.172553E-1
-5.550000E-1,0.000000E+0,5.000000E+0,-7.636481E-6,-4.845159E-3,4.851846E-3,-4.884572E+1,8.086409E-2,1.272747E-4,7.119083E-3,1.186514E-1
-5.200000E-1,0.000000E+0,5.000000E+0,-7.086815E-6,-5.099629E-3,5.105807E-3,-4.877304E+1,8.509679E-2,1.181136E-4,7.256054E-3,1.209342E-1
-4.850000E-1,0.000000E+0,5.000000E+0,-6.563704E-6,-5.354867E-3,5.360485E-3,-4.870177E+1,8.934142E-2,1.093951E-4,7.276503E-3,1.212751E-1
-4.500000E-1,0.000000E+0,5.000000E+0,-6.042597E-6,-5.612412E-3,5.617481E-3,-4.862952E+1,9.362469E-2,1.007100E-4,7.342747E-3,1.223791E-1
-4.150000E-1,0.000000E+0,5.000000E+0,-5.522295E-6,-5.871529E-3,5.876094E-3,-4.855894E+1,9.793490E-2,9.203825E-5,7.388940E-3,1.231490E-1
-3.800000E-1,0.000000E+0,5.000000E+0,-5.027911E-6,-6.133018E-3,6.137071E-3,-4.848844E+1,1.022845E-1,8.379852E-5,7.456475E-3,1.242746E-1
-3.450000E-1,0.000000E+0,5.000000E+0,-4.542730E-6,-6.395454E-3,6.399035E-3,-4.841659E+1,1.066506E-1,7.571216E-5,7.484707E-3,1.247451E-1
-3.100000E-1,0.000000E+0,5.000000E+0,-4.064434E-6,-6.659179E-3,6.662261E-3,-4.832590E+1,1.110377E-1,6.774056E-5,7.520736E-3,1.253456E-1
-2.750000E-1,0.000000E+0,5.000000E+0,-3.594944E-6,-6.925475E-3,6.928098E-3,-4.825168E+1,1.154683E-1,5.991574E-5,7.595335E-3,1.265889E-1
-2.400000E-1,0.000000E+0,5.000000E+0,-3.138978E-6,-7.190654E-3,7.192848E-3,-4.817879E+1,1.198808E-1,5.231631E-5,7.564282E-3,1.260714E-1
-2.050000E-1,0.000000E+0,5.000000E+0,-2.684367E-6,-7.458183E-3,7.459935E-3,-4.810566E+1,1.243322E-1,4.473944E-5,7.631058E-3,1.271843E-1
-1.700000E-1,0.000000E+0,5.000000E+0,-2.241480E-6,-7.723763E-3,7.725033E-3,-4.801643E+1,1.287505E-1,3.735801E-5,7.574220E-3,1.262370E-1
-1.350000E-1,0.000000E+0,5.000000E+0,-1.816554E-6,-7.992720E-3,7.993592E-3,-4.794430E+1,1.332265E-1,3.027590E-5,7.673127E-3,1.278854E-1
-1.000000E-1,0.000000E+0,5.000000E+0,-1.398873E-6,-8.256661E-3,8.257126E-3,-4.787303E+1,1.376188E-1,2.331456E-5,7.529557E-3,1.254926E-1
-6.500000E-2,0.000000E+0,5.000000E+0,-9.819370E-7,-8.520016E-3,8.519953E-3,-4.774158E+1,1.419992E-1,1.636562E-5,7.509334E-3,1.251556E-1
-3.000000E-2,0.000000E+0,5.000000E+0,-5.741994E-7,-8.796338E-3,8.795951E-3,-4.767139E+1,1.465992E-1,9.569990E-6,7.885668E-3,1.314278E-1
5.000000E-3,0.000000E+0,5.000000E+0,-1.779419E-7,-9.049702E-3,9.048859E-3,-4.760056E+1,1.508143E-1,2.965699E-6,7.225919E-3,1.204320E-1
4.000000E-2,0.000000E+0,5.000000E+0,2.264392E-7,-9.307537E-3,9.306297E-3,-4.752832E+1,1.551049E-1,3.773987E-6,7.355373E-3,1.225895E-1
7.500000E-2,0.000000E+0,5.000000E+0,6.404422E-7,-9.563999E-3,9.562343E-3,-4.744310E+1,1.593724E-1,1.067404E-5,7.315619E-3,1.219270E-1
1.100000E-1,0.000000E+0,5.000000E+0,1.063901E-6,-9.825133E-3,9.823041E-3,-4.731127E+1,1.637174E-1,1.773169E-5,7.448505E-3,1.241418E-1
1.450000E-1,0.000000E+0,5.000000E+0,1.491104E-6,-1.012039E-2,1.011884E-2,-4.718118E+1,1.686474E-1,2.485174E-5,8.451460E-3,1.408577E-1
1.800000E-1,0.000000E+0,5.000000E+0,1.927714E-6,-1.036511E-2,1.036310E-2,-4.710814E+1,1.727184E-1,3.212857E-5,6.978852E-3,1.163142E-1
2.150000E-1,0.000000E+0,5.000000E+0,2.375810E-6,-1.060942E-2,1.060691E-2,-4.703828E+1,1.767818E-1,3.959683E-5,6.965920E-3,1.160987E-1
2.500000E-1,0.000000E+0,5.000000E+0,2.836889E-6,-1.085132E-2,1.084842E-2,-4.696732E+1,1.808069E-1,4.728148E-5,6.900169E-3,1.150028E-1
