
SetupTitle, Output
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Ig_dens, Ron
TestParameter, Function.User.Unit, A/mm, A/mm, Ohm/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Vd,Id_dens)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Id_dens, Ron
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 0.30000000000000004, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false
TestParameter, Output.List.Data, Vd, Id_dens, Ig_dens, Vg, Ron
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/16/2019 15:08:57
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #172_LPCVD_trigate_die1_r4c3_W100
MetaData, TestRecord.LinkKey, 06c9b486-6557-4844-aa02-1f2011297bcc
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Ron
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, Ohm/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.30000000000000004, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=Vd, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MC, Name=Vg, Source Mode=V, Source=7 V, Compliance=100 uA	[CONSTANTS] Unit=GNDU:GND, Name=Vs, Source Mode=V, Source=0 V, Compliance=2 A
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	2	4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_dens, Ig_dens, Vg, Ron
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, V, Ohm/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Output
Dimension1, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Ig, Vg, Id_dens, Ig_dens, Ron
DataValue, 0, -4.8357799999999994E-07, 8.29E-09, 7.0000000000000009, -8.0596333333333333E-06, 1.3816666666666668E-07, 27.92605010652019
DataValue, 0.05, 0.00010694300000000001, 6.230000000000001E-09, 7.0000000000000009, 0.0017823833333333336, 1.0383333333333336E-07, 27.890686248382792
DataValue, 0.1, 0.00021464200000000002, 6.16E-09, 7.0000000000000009, 0.003577366666666667, 1.0266666666666667E-07, 27.810351940003795
DataValue, 0.15, 0.00032269000000000004, 6.12E-09, 7.0000000000000009, 0.0053781666666666674, 1.0200000000000001E-07, 27.70517994514374
DataValue, 0.2, 0.00043120800000000004, 5.85E-09, 7.0000000000000009, 0.007186800000000001, 9.75E-08, 27.614392621434291
DataValue, 0.25, 0.000539968, 5.57E-09, 7.0000000000000009, 0.0089994666666666674, 9.2833333333333337E-08, 27.509181189221888
DataValue, 0.3, 0.00064931700000000006, 5.3900000000000006E-09, 7.0000000000000009, 0.010821950000000002, 8.983333333333335E-08, 27.590519897363265
DataValue, 0.35000000000000003, 0.00075743400000000008, 5.06E-09, 7.0000000000000009, 0.012623900000000002, 8.4333333333333347E-08, 27.461965178228166
DataValue, 0.4, 0.00086780100000000008, 5.0800000000000007E-09, 7.0000000000000009, 0.014463350000000002, 8.4666666666666684E-08, 27.135937478800045
DataValue, 0.45, 0.00097854300000000012, 5E-09, 7.0000000000000009, 0.016309050000000002, 8.3333333333333338E-08, 27.005738719477868
DataValue, 0.5, 0.001089976, 4.55E-09, 7.0000000000000009, 0.01816626666666667, 7.5833333333333344E-08, 26.898954079002266
DataValue, 0.55, 0.0012016, 4.24E-09, 7.0000000000000009, 0.020026666666666665, 7.0666666666666677E-08, 26.742258116275355
DataValue, 0.6, 0.00131434, 4.14E-09, 7.0000000000000009, 0.021905666666666667, 6.9000000000000009E-08, 26.555722758254394
DataValue, 0.65, 0.00142754, 4.4000000000000005E-09, 7.0000000000000009, 0.023792333333333332, 7.3333333333333341E-08, 26.458526260087325
DataValue, 0.70000000000000007, 0.00154111, 4.44E-09, 7.0000000000000009, 0.025685166666666669, 7.4000000000000014E-08, 26.3666725259272
DataValue, 0.75, 0.0016551, 3.7200000000000004E-09, 7.0000000000000009, 0.027585000000000002, 6.2000000000000013E-08, 26.26280311651929
DataValue, 0.8, 0.00176957, 3.9500000000000006E-09, 7.0000000000000009, 0.029492833333333336, 6.5833333333333347E-08, 26.150627615062774
DataValue, 0.85, 0.00188454, 4.0500000000000007E-09, 7.0000000000000009, 0.031409, 6.7500000000000015E-08, 26.010057222125909
DataValue, 0.9, 0.00200025, 3.6400000000000003E-09, 7.0000000000000009, 0.0333375, 6.0666666666666667E-08, 25.905617201329811
DataValue, 0.95000000000000007, 0.0021161500000000002, 3.5700000000000003E-09, 7.0000000000000009, 0.035269166666666671, 5.950000000000001E-08, 25.807561615553347
DataValue, 1, 0.00223274, 3.73E-09, 7.0000000000000009, 0.037212333333333333, 6.2166666666666674E-08, 25.987525987526
DataValue, 1.05, 0.00234703, 3.37E-09, 7.0000000000000009, 0.039117166666666668, 5.6166666666666673E-08, 25.934730927166633
DataValue, 1.1, 0.00246409, 3.3200000000000005E-09, 7.0000000000000009, 0.041068166666666669, 5.5333333333333346E-08, 25.6114739403253
DataValue, 1.1500000000000001, 0.0025813, 3.1200000000000004E-09, 7.0000000000000009, 0.043021666666666666, 5.2000000000000009E-08, 25.55583950932785
DataValue, 1.2, 0.00269887, 3.06E-09, 7.0000000000000009, 0.044981166666666669, 5.1000000000000007E-08, 25.498278866176459
DataValue, 1.25, 0.00281661, 3.1700000000000004E-09, 7.0000000000000009, 0.046943500000000006, 5.2833333333333343E-08, 25.512373501148069
DataValue, 1.3, 0.00293405, 2.8500000000000003E-09, 7.0000000000000009, 0.048900833333333338, 4.7500000000000008E-08, 25.508035031034812
DataValue, 1.35, 0.00305183, 2.6600000000000003E-09, 7.0000000000000009, 0.050863833333333337, 4.433333333333334E-08, 25.442055718102068
DataValue, 1.4000000000000001, 0.00316988, 3.18E-09, 7.0000000000000009, 0.052831333333333334, 5.3000000000000005E-08, 25.416190113102008
DataValue, 1.45, 0.0032879000000000003, 2.5100000000000002E-09, 7.0000000000000009, 0.054798333333333338, 4.1833333333333337E-08, 25.419420437213954
DataValue, 1.5, 0.00340592, 2.6800000000000003E-09, 7.0000000000000009, 0.056765333333333341, 4.466666666666667E-08, 25.445292620865143
DataValue, 1.55, 0.0035237000000000003, 3.0900000000000003E-09, 7.0000000000000009, 0.058728333333333341, 5.1500000000000005E-08, 25.470136265229034
DataValue, 1.6, 0.0036414900000000003, 2.34E-09, 7.0000000000000009, 0.060691500000000009, 3.9000000000000005E-08, 25.327142254115696
DataValue, 1.6500000000000001, 0.0037606000000000002, 2.36E-09, 7.0000000000000009, 0.062676666666666672, 3.9333333333333335E-08, 25.292976983390947
DataValue, 1.7, 0.00387871, 2.8300000000000004E-09, 7.0000000000000009, 0.06464516666666667, 4.7166666666666672E-08, 25.607101702872221
DataValue, 1.75, 0.00399491, 2.21E-09, 7.0000000000000009, 0.06658183333333334, 3.6833333333333332E-08, 25.608194622279115
DataValue, 1.8, 0.00411301, 2.31E-09, 7.0000000000000009, 0.068550166666666676, 3.85E-08, 25.363544132566833
DataValue, 1.85, 0.00423147, 2.2000000000000003E-09, 7.0000000000000009, 0.0705245, 3.6666666666666671E-08, 25.374270489723443
DataValue, 1.9000000000000001, 0.00434947, 2.0800000000000003E-09, 7.00002, 0.072491166666666676, 3.4666666666666673E-08, 25.4280386506188
DataValue, 1.95, 0.00446743, 2.36E-09, 7.0000000000000009, 0.074457166666666658, 3.9333333333333335E-08, 25.518883974140824
DataValue, 2, 0.00458459, 2.0100000000000003E-09, 7.0000000000000009, 0.076409833333333343, 3.3500000000000009E-08, 25.572177470911541
DataValue, 2.05, 0.00470206, 2.1100000000000004E-09, 7.0000000000000009, 0.078367666666666669, 3.5166666666666677E-08, 25.477707006369464
DataValue, 2.1, 0.00482009, 2.1600000000000004E-09, 7.0000000000000009, 0.080334833333333341, 3.6000000000000005E-08, 25.521054870267932
DataValue, 2.15, 0.00493716, 1.8700000000000004E-09, 7.0000000000000009, 0.082286000000000012, 3.1166666666666674E-08, 25.734505683036662
DataValue, 2.2, 0.0050532400000000005, 1.8000000000000002E-09, 7.0000000000000009, 0.08422066666666668, 3.0000000000000004E-08, 25.786487880350769
DataValue, 2.25, 0.00516984, 2.14E-09, 7.0000000000000009, 0.086164, 3.5666666666666668E-08, 25.756600128783042
DataValue, 2.3000000000000003, 0.0052861900000000005, 1.4500000000000002E-09, 7.0000000000000009, 0.088103166666666677, 2.4166666666666671E-08, 25.869874531108493
DataValue, 2.35, 0.00540177, 1.6100000000000002E-09, 7.0000000000000009, 0.090029500000000012, 2.6833333333333339E-08, 25.842019123094104
DataValue, 2.4, 0.00551837, 2.26E-09, 7.0000000000000009, 0.091972833333333337, 3.7666666666666666E-08, 26.106252447461188
DataValue, 2.45, 0.0056316000000000005, 1.25E-09, 7.0000000000000009, 0.093860000000000013, 2.0833333333333335E-08, 26.215755669157197
DataValue, 2.5, 0.00574724, 1.8200000000000001E-09, 7.00002, 0.095787333333333335, 3.0333333333333334E-08, 26.032627559875053
DataValue, 2.5500000000000003, 0.00586208, 1.9E-09, 7.0000000000000009, 0.097701333333333348, 3.1666666666666666E-08, 26.103980857080689
DataValue, 2.6, 0.00597709, 1.3700000000000002E-09, 7.0000000000000009, 0.099618166666666674, 2.2833333333333339E-08, 26.062027625749238
DataValue, 2.65, 0.0060923, 1.6300000000000002E-09, 7.0000000000000009, 0.10153833333333334, 2.7166666666666672E-08, 26.167735182520033
DataValue, 2.7, 0.00620638, 1.7300000000000002E-09, 7.0000000000000009, 0.10343966666666667, 2.8833333333333337E-08, 26.272002802346929
DataValue, 2.75, 0.00632068, 1.1600000000000001E-09, 7.0000000000000009, 0.10534466666666668, 1.9333333333333338E-08, 26.268552164966469
DataValue, 2.8000000000000003, 0.00643479, 1.4400000000000002E-09, 7.0000000000000009, 0.10724650000000001, 2.4000000000000003E-08, 26.365513907808644
DataValue, 2.85, 0.00654825, 1.5000000000000002E-09, 7.0000000000000009, 0.10913750000000001, 2.5000000000000005E-08, 26.608718790190206
DataValue, 2.9, 0.00666028, 1.2100000000000002E-09, 7.0000000000000009, 0.11100466666666667, 2.0166666666666669E-08, 26.601640434493525
DataValue, 2.95, 0.0067738, 1.42E-09, 7.0000000000000009, 0.11289666666666667, 2.366666666666667E-08, 26.61698163428272
DataValue, 3, 0.0068857, 1.1400000000000002E-09, 7.0000000000000009, 0.11476166666666667, 1.9000000000000005E-08, 26.854048247773406
DataValue, 3.0500000000000003, 0.00699723, 1.13E-09, 7.0000000000000009, 0.1166205, 1.8833333333333333E-08, 26.955388831483951
