# of variables,1,Sweep points,201,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
2.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
